user_name,user_followers,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality
julie.hpt,63K,7478561216340708626,,2025-03-06 05:17:01,2025-05-18 09:22:00,00:12,6.5M,343.9K,2378,59.6K,12.3K,xuhuong,https://www.tiktok.com/@julie.hpt/video/7478561216340708626,7.474110087205375e+18,original sound - Bakmi Gading Permai,66 videos,Bakmi Gading Permai,False
trannhattan4,1.8M,7490434593414237495,Anh là công tử Đồng Nai,2025-04-07 05:11:47,2025-05-18 09:22:15,00:16,,255.4K,2136,3514,14K,"trending, fyp",https://www.tiktok.com/@trannhattan4/video/7490434593414237495,7.488155341517655e+18,Nhạc vui,44.2K videos,Mìcuteeeeee,False
_killusion.jokerrock,1.6M,7492047487268621576,Ăn xoài khum 🥭,2025-04-11 13:30:38,2025-05-18 09:22:29,00:15,4.1M,88.9K,1707,1878,3989,"madeinvietnam, laser, killusion, kiemaogiac",https://www.tiktok.com/@_killusion.jokerrock/video/7492047487268621576,7.479619047777258e+18,bay đi đâu v,740 videos,Bon thích quậy😎,False
khietdan0106,3.9M,7485954713817599240,Cái bữa nào rãnh mình đi… thì cuối cùng cũng đi gòi,2025-03-26 03:27:34,2025-05-18 09:22:42,00:10,,373.6K,579,14.6K,7683,khietdan,https://www.tiktok.com/@khietdan0106/video/7485954713817599240,6.849968592285338e+18,Very cute melody by marimba tone(39813),7.4M videos,truckan40,False
movies0910,337.2K,7487390125861768503,A chỉ đủ sức đan được như này thôi,2025-03-30 00:17:42,2025-05-18 09:22:56,00:08,,334.5K,958,17.3K,21K,,https://www.tiktok.com/@movies0910/video/7487390125861768503,7.479713118609133e+18,nhạc nền - 🫧Min🪼,269.7K videos,👾_𝙈𝙞𝙣_🎀,False
mthuan118,22.2K,7501948664697326868,"Thị Quyền Chảnggg, haiii",2025-05-08 05:52:16,2025-05-18 09:23:10,00:18,2.7M,162.5K,520,4699,3866,"xyzbca, fyp",https://www.tiktok.com/@mthuan118/video/7501948664697326868,7.476624572510834e+18,original sound,674.1K videos,r/LoveLiveSeries,False
bonnhatanh_anh,13.6K,7503882298933218568,Bảnh 1 tuổi đảo ngói tập làm boi phố,2025-05-13 10:55:45,2025-05-18 09:23:25,00:18,3.9M,180.1K,4305,36.2K,6725,"xuhuong, xuhuongtiktok, fy, bonnhatanh, hoangcuubao, capcut",https://www.tiktok.com/@bonnhatanh_anh/video/7503882298933218568,7.501607470688931e+18,Vì ai em vội quên ăn sángxtình ta hai ngã,77.8K videos,𝙏𝙞𝙩 𝙈𝙪𝙨𝙞𝙘,False
.tyexciter83e1,414.1K,7475677372113571079,Võ lãi làm gì có thắng,2025-02-26 10:46:14,2025-05-18 09:23:38,00:18,17.3M,195.8K,1796,12.4K,8037,"tyexciter83e1, tyexcitershop, volaimientay",https://www.tiktok.com/@.tyexciter83e1/video/7475677372113571079,7.475677494402682e+18,nhạc nền - Tý Exciter 83E1,19 videos,Tý Exciter 83E1,False
vuongquochamster8386,44.9K,7488320773392764215,,2025-04-01 12:29:05,2025-05-18 09:23:51,00:17,2.4M,243.4K,1380,68.7K,12.6K,"fyp, cute, vietnam, hamster, hamsters, thucung",https://www.tiktok.com/@vuongquochamster8386/video/7488320773392764215,7.488320778459532e+18,nhạc nền - Vương Quốc Hamster,20 videos,Hamster Việt,False
qsiu_7,45.9K,7498259980743658759,Cali tuổi gì?,2025-04-28 07:18:17,2025-05-18 09:24:04,00:41,,583.9K,48.2K,77.5K,40.3K,"hochiminhmuonnam🇻🇳, vietnam, huydietcali, fyp, viral, fyp, chienthang, welcomevietnam",https://www.tiktok.com/@qsiu_7/video/7498259980743658759,7.498260023727148e+18,nhạc nền - Twih,507 videos,Twih,False
__phuong_2007,12K,7486435609247091976,hay quá anh Quân ơi😆,2025-03-27 10:33:41,2025-05-18 09:24:20,00:14,4.5M,237.6K,1069,26.1K,7942,"xuhuong, thịnhhành, bongda, fyp, fy",https://www.tiktok.com/@__phuong_2007/video/7486435609247091976,7.383107135846059e+18,nhạc nền - ɴᴅᴋ ꜱᴇᴠᴇɴ ᴍᴜꜱɪᴄ 🎧✈,15.3K videos,ɴᴅᴋ ꜱᴇᴠᴇɴ ᴍᴜꜱɪᴄ 🎧✈,False
hoangvinhhh,11.5M,7500908616891829522,Cú nhả khói đi vào lịch sử =))) đỉnh quá đỉnhh 😆,2025-05-05 10:36:21,2025-05-18 09:24:38,00:17,2M,107.1K,681,2820,4558,"vinhmc, 30thang4, giaiphongmiennam",https://www.tiktok.com/@hoangvinhhh/video/7500908616891829522,7.500908655714242e+18,nhạc nền - Nguyễn Hoàng Vinh,17 videos,Nguyễn Hoàng Vinh,False
chanhchanh36025,8782,7491907726562381074,hai đứa yêu nhau từ khi còn tay trắng,2025-04-11 04:28:18,2025-05-18 09:24:52,00:18,2.2M,52.6K,261,1058,1867,"capcut, chanhchanh🍋, hoangem_vlog👑, hoangemvlog❤️, chanhchanhtv❤️",https://www.tiktok.com/@chanhchanh36025/video/7491907726562381074,7.387945420997447e+18,nhạc nền - Harlam🕷️,4563 videos,tepne_110802,False
manhthichreview2k,644.2K,7494541208413310226,Lấy cho em,2025-04-18 06:47:33,2025-05-18 09:25:05,00:12,,57.2K,642,27.3K,1182,,https://www.tiktok.com/@manhthichreview2k/video/7494541208413310226,7.494546401121717e+18,nhạc nền - Nguyễn Hoàng Mạnh,2 videos,Nguyễn Hoàng Mạnh,False
dvd220907,25.3K,7491529462660484359,,2025-04-10 04:00:26,2025-05-18 09:25:18,00:06,4.2M,202K,1693,117.7K,7822,,https://www.tiktok.com/@dvd220907/video/7491529462660484359,7.435859576089841e+18,nhạc nền - Duck Minh 🪿,783 videos,Duck Minh 🪿,False
sinhvienhoathichhoc,46.2K,7477540561587653905,Bạn đang dùng dầu gội nào?,2025-03-03 11:16:21,2025-05-18 09:25:55,00:32,14.7M,311.9K,2669,9128,20K,"goclamdep, xuhuong, reviewlamdep, fyp, daugoi, j4f, viral",https://www.tiktok.com/@sinhvienhoathichhoc/video/7477540561587653905,6.927016038370429e+18,,,,False
darla.lucifer,3096,7498744600295738642,du học sinh Hà Nội về báo nghỉ lễ.,2025-04-29 14:38:51,2025-05-18 09:26:08,00:09,3.7M,174.7K,824,10.4K,4795,,https://www.tiktok.com/@darla.lucifer/video/7498744600295738642,7.498744633858477e+18,nhạc nền - Chất liệu friendzone,3 videos,Gái thẳng nhưng sợ zai,False
chang_chang1004pu,10.6K,7490477557654113591,Lỗi kỷ thuật chứ em ko muốn🥹,2025-04-07 07:58:31,2025-05-18 09:26:23,00:11,11.1M,479.4K,5826,90.6K,20.5K,"xuhuong, chang",https://www.tiktok.com/@chang_chang1004pu/video/7490477557654113591,7.490477568525716e+18,nhạc nền - Chang Chang,9 videos,Chang Chang,False
8_thang_12,8925,7484165754787515666,nhớ lấy,2025-03-21 07:45:29,2025-05-18 09:26:38,00:11,3.2M,114.8K,5514,11.2K,3215,,https://www.tiktok.com/@8_thang_12/video/7484165754787515666,7.446228575199956e+18,,,,False
ceri__ceri,1.5M,7476830772914113800,Cứ thích hơn thua vậy đó 😤😤😤,2025-03-01 13:22:01,2025-05-18 09:26:54,00:42,2.6M,119.3K,957,1251,5999,"thuhaceri, ceri, cerithuha, longvu",https://www.tiktok.com/@ceri__ceri/video/7476830772914113800,7.42699520163986e+18,Funny,102 videos,In Music,False
gemini.hunghuynhf,1M,7486820248910335238,Nhạc này căng 😶‍🌫️,2025-03-28 11:26:17,2025-05-18 09:27:10,00:08,2.9M,267.5K,3151,6881,15.2K,hunghuynh,https://www.tiktok.com/@gemini.hunghuynhf/video/7486820248910335238,7.485313799331827e+18,오리지널 사운드 - ZEROBASEONE,11.6K videos,ZEROBASEONE,False
khanhhuyen980,49.2K,7487596067534654726,Ra dắt con chiến mã lại thấy chưa sạc pin 😞,2025-03-30 13:36:51,2025-05-18 09:27:37,00:15,3.9M,284.9K,3228,193.2K,10.7K,"gdgaodo, gaoranger, supersentai, sieunhangao",https://www.tiktok.com/@khanhhuyen980/video/7487596067534654726,7.487596085163167e+18,nhạc nền - Gia Đình Gao Đỏ,4 videos,Gia Đình Gao Đỏ,False
naam.le368,4921,7498946172497825032,,2025-04-30 03:41:04,2025-05-18 09:27:54,00:10,519.8K,1244,21,29,61,"xuhuong, phaodat, phaodathaiduong, phaodatcotruyenhaiduong34, viral",https://www.tiktok.com/@naam.le368/video/7498946172497825032,7.370012403273076e+18,nhạc nền - HỒI ỨC DÂN CHƠI,9125 videos,HỒI ỨC DÂN CHƠI,False
lynk1509,123.5K,7495407430390631687,Bác gấu ngoài đời siêu phong độ.,2025-04-20 14:48:56,2025-05-18 09:28:10,00:18,1.7M,69.9K,1225,929,2964,,https://www.tiktok.com/@lynk1509/video/7495407430390631687,7.35952882495603e+18,nhạc nền - Najako1989,1725 videos,Võ Ngọc Ái,False
triphuyen78,107.8K,7501884520937835784,Ra vườn ăn cơm phát hiện trái lạ,2025-05-08 01:43:21,2025-05-18 09:28:23,01:14,4.5M,59.3K,1382,2576,2775,"lauracoffee, nhatkimanh",https://www.tiktok.com/@triphuyen78/video/7501884520937835784,7.501884604463255e+18,nhạc nền - Trị Phú Yên,1 videos,Trị Phú Yên,False
louispham_203,1.3M,7486106774815264007,happy birthday dad👫 i love you more 💗💗,2025-03-26 13:17:38,2025-05-18 09:28:38,00:28,5.2M,505.5K,10.9K,3022,12K,louispham203,https://www.tiktok.com/@louispham_203/video/7486106774815264007,7.359907625477131e+18,nhạc nền - VẪN LÀ EM NHƯNG NGON HƠN,1434 videos,VẪN LÀ EM NHƯNG NGON HƠN,False
tiemtocnganha,217.3K,7481919735710436615,sao á trời :),2025-03-15 06:29:47,2025-05-18 09:28:53,00:29,,303.7K,2083,15K,17K,"tiemtocnganha, hoziihairsalon",https://www.tiktok.com/@tiemtocnganha/video/7481919735710436615,7.481919775821254e+18,nhạc nền - Hozii của Hà 💋,2 videos,Hozii của Hà 💋,False
teawe.bin.ha,166,7492741071378779400,,2025-04-13 10:22:06,2025-05-18 09:29:06,00:11,908.9K,68.6K,583,8588,1879,,https://www.tiktok.com/@teawe.bin.ha/video/7492741071378779400,7.460743849208598e+18,nhạc nền - 𝘿𝙅 𝙋𝙒 & 𝘿𝙅 𝙋𝘼𝘿 ♪,42.5K videos,𝘿𝙅 𝙋𝙒 𝙭 𝘿𝙅 𝙋𝘼𝘿 ♪,False
me24entertainment,255.5K,7493064965239180551,TƯỞNG ĐƯỢC MUKBANG XOÀI Ê HỀ AI NGỜ CHƯA KỊP NUỐT  NƯỚC MIẾNG ĐÃ HẾT PHIM RỒI,2025-04-14 07:18:58,2025-05-18 09:29:32,00:32,,287.2K,11.9K,154.3K,19.1K,"tiktoknews, 247network, tiktokgiaitri, vcvgr, media24",https://www.tiktok.com/@me24entertainment/video/7493064965239180551,7.493065015974792e+18,nhạc nền - VCV Giải Trí,45 videos,Me24 Entertainment,False
zumy1907,21.6K,7486851927335030021,Sau 2 tháng em bé Xỉn lại được gặp chị Kiều rồi🌹🌹🌹,2025-03-28 13:29:13,2025-05-18 09:29:46,00:15,3.4M,160.6K,269,1149,6152,"phapkieu, fcphapkieu, xaxa, phapkieu, amazingsunrace, chongnangvachdo, lorealparis, guardian",https://www.tiktok.com/@zumy1907/video/7486851927335030021,7.486851905113804e+18,nhạc nền - zumy1907,16 videos,zumy1907,True
rhyder.dgh,1.7M,7492083210269068562,Có cái gì khó hơn được ko???? 😵‍💫,2025-04-11 15:49:16,2025-05-18 09:30:03,00:35,6.7M,356.2K,12.6K,37.6K,30K,"rhyder, dghouse",https://www.tiktok.com/@rhyder.dgh/video/7492083210269068562,7.492083242175041e+18,nhạc nền - RHYDER,311 videos,RHYDER,False
givaykhang,7038,7487882265192631558,Chuẩn bị gia nhập thị trường lao động,2025-03-31 08:07:27,2025-05-18 09:30:17,00:07,5.2M,306.2K,2191,131.5K,7225,,https://www.tiktok.com/@givaykhang/video/7487882265192631558,7.468210790358519e+18,nhạc nền,9002 videos,Quý Huỳnh,False
ntcong5,2.7M,7483127452789656839,Khi C thất nghiệp và đi uống cafe :))),2025-03-18 12:36:21,2025-05-18 09:30:58,01:31,5.8M,305.8K,3775,32.3K,9357,congken,https://www.tiktok.com/@ntcong5/video/7483127452789656839,7.483127485400485e+18,nhạc nền - Nguyễn Trọng Công,3681 videos,Nguyễn Trọng Công,False
xuanbac.981,176.8K,7494427906702167314,,2025-04-17 23:27:53,2025-05-18 09:31:18,02:02,3.4M,77.5K,2232,6040,6171,,https://www.tiktok.com/@xuanbac.981/video/7494427906702167314,7.494427942995447e+18,nhạc nền - XUÂN BẮC.20 THÁI NGUYÊN.,16 videos,XUÂN BẮC.20 THÁI NGUYÊN.,False
solai.28,1.2M,7500559187693309191,Anh xoè đôi bàn tay trắng,2025-05-04 12:00:23,2025-05-18 09:31:33,00:22,10.4M,339.8K,11.4K,7600,20.3K,solai,https://www.tiktok.com/@solai.28/video/7500559187693309191,7.498246397150449e+18,nhạc nền - vô tri cùng za vy 😏,13.1K videos,vô tri cùng za vy 😏,False
tientai11997,87.5K,7480846328365321480,Kẹo thay cơm,2025-03-12 09:04:25,2025-05-18 09:32:28,00:28,4.4M,136.7K,1427,18K,7465,"quanglinhvlog, hangdumuc",https://www.tiktok.com/@tientai11997/video/7480846328365321480,7.480846377556856e+18,nhạc nền - Tài Chelsea,5 videos,Tài Chelsea,False
nhatkysuonsoc,448.3K,7475566310370381072,Những nụ hôn phô mai kéo sợi 🥲,2025-02-26 03:35:15,2025-05-18 09:32:43,00:29,,218.2K,1109,26.6K,9012,"suonsochomie, nhatkysuonsoc, conlasuonthui",https://www.tiktok.com/@nhatkysuonsoc/video/7475566310370381072,7.47556649714282e+18,nhạc nền - Sườn Sóc Homie 🌻,2 videos,Sườn Sóc Homie 🌻,False
wnfti_21,6935,7475199335085444359,cảnh báo biến hình !,2025-02-25 03:51:12,2025-05-18 09:32:59,00:17,2.9M,139.6K,7,5530,9890,,https://www.tiktok.com/@wnfti_21/video/7475199335085444359,7.475199361761283e+18,nhạc nền - Thy,732 videos,Thy,False
anhaohs363,314.6K,7498947668660587822,,2025-04-30 03:46:52,2025-05-18 09:33:12,01:38,,231.3K,5472,14K,13.3K,,https://www.tiktok.com/@anhaohs363/video/7498947668660587822,7.057895198562848e+18,nhạc nền - Lan Nhi Vũ,9748 videos,Lan Nhi Candy,False
joilaiii,1.6M,7499363006778805522,Bất Ngờ Chưa 🥰,2025-05-01 06:38:35,2025-05-18 09:33:28,00:22,6.5M,321.4K,3623,4678,19.9K,"joiff, xuhuong, joivabemon",https://www.tiktok.com/@joilaiii/video/7499363006778805522,7.490800920775691e+18,nhạc nền - kiệt,649 videos,kiệt,False
nhacmusic120,1.4M,7479317267780521223,Không nghe hơi phí🗿| Hãy Đeo Tai Nghe Để Có Trải Nghiệm Tốt Nhất 🎧 |,2025-03-08 06:10:53,2025-05-18 09:34:24,01:06,18.4M,1.4M,16K,33.7K,184.9K,"jhmusic, nhachaymoingay, music, nhac, 8d, remix, bass, chill",https://www.tiktok.com/@nhacmusic120/video/7479317267780521223,7.467649576808304e+18,original sound,6201 videos,8D MUSIC 🎧,False
a.meodepzai,372.9K,7493912514984545554,Anh bất lực gòi làm gì làm đi😂,2025-04-16 14:07:54,2025-05-18 09:34:39,00:17,3M,311.1K,2271,68.3K,15.5K,"cat, meow, pet",https://www.tiktok.com/@a.meodepzai/video/7493912514984545554,7.091263952738373e+18,suara asli - Jeykeyy🐰,212.1K videos,Jeykeyy🐰,False
chu.q.kien.truc,38.9K,7491611497366326536,Nhà 2 tỷ mà khách còn 1 tỷ 8,2025-04-10 09:18:46,2025-05-18 09:34:52,00:14,7.5M,264.5K,3727,19.7K,7228,"chuqkientruc, funnyvideos, funny, giaitri, architecture, kientruc",https://www.tiktok.com/@chu.q.kien.truc/video/7491611497366326536,7.491611577209212e+18,nhạc nền - chú Q kiến trúc,8 videos,chú Q kiến trúc,False
truyenxam1,71.9K,7483007087824407824,PHẦN 1| MỘT CHÚT THÚ VỊ |,2025-03-18 04:49:16,2025-05-18 09:35:05,08:20,,41K,133,1105,4955,"capcut, fyp, xuhuongtiktok, truyenaudio, truyenngan, xuhuong, viral",https://www.tiktok.com/@truyenxam1/video/7483007087824407824,7.483007195190267e+18,nhạc nền - Bluck kể chuyện 🌟,1 videos,Bluck kể chuyện 🌟,False
lt2002bk,3025,7495585956276227335,Mình để đây bạn nào lụm được quay video lại nha,2025-04-21 02:21:42,2025-05-18 09:36:17,00:15,6M,74.6K,2783,5977,2737,,https://www.tiktok.com/@lt2002bk/video/7495585956276227335,7.481690678477475e+18,nhạc nền - Đ𝘢̀𝘪𝘟𝘶𝘢̂𝘯𝘓𝘶̛𝘰̛𝘯𝘨🎭,6960 videos,Đ𝘢̀𝘪𝘟𝘶𝘢̂𝘯𝘓𝘶̛𝘰̛𝘯𝘨🎭,False
batanvlog01,1.6M,7472676559564967186,Lần Đầu Làm Chảo Cơm Rang Trứng Khổng Lồ,2025-02-18 08:41:33,2025-05-18 09:36:31,01:31,9.7M,181.6K,4533,22K,8015,batanvlog,https://www.tiktok.com/@batanvlog01/video/7472676559564967186,7.472677000215039e+18,nhạc nền - Bà Tân Vlogs,9 videos,Bà Tân Vlogs,False
phamquynhhoaa,2.7M,7495778635207560455,Bỏ lỡ cậu là nuối tiếc lớn nhất cả đời này của tớ,2025-04-21 14:49:24,2025-05-18 09:37:15,00:18,6.9M,505.1K,2712,11.9K,18.1K,,https://www.tiktok.com/@phamquynhhoaa/video/7495778635207560455,7.403348913778232e+18,nhạc nền - ND Music🎧,142.7K videos,ND Music🎧,False
nguyentienlinh22official,1.1M,7483012795215203602,Hơi tí là dỗi 🥹🥹 làm quá cả lên,2025-03-18 05:11:25,2025-05-18 09:37:30,00:09,8.3M,540.5K,14.7K,94.8K,23.6K,"nguyentienlinh, nguyentienlinh22, fyp, xuhuong, bongda",https://www.tiktok.com/@nguyentienlinh22official/video/7483012795215203602,7.483012836856958e+18,nhạc nền - Nguyễn Tiến Linh,27 videos,Nguyễn Tiến Linh,False
hkh159357,2.8M,7496137409411828999,Phiền | Creepypasta,2025-04-22 14:01:37,2025-05-18 09:37:42,00:59,2.8M,77.8K,216,745,3678,huyseoul,https://www.tiktok.com/@hkh159357/video/7496137409411828999,7.496137450060418e+18,nhạc nền - Khánh Hà 💠,4 videos,Khánh Hà 💠,False
cafenow2023,91.3K,7476700480337448199,"Cà Mau-Thanh niên ngồi tù oan hơn 800 ngày được tòa xin lỗi công khai, bồi thường 500 triệu",2025-03-01 04:56:25,2025-05-18 09:38:12,00:13,,59.8K,1495,5740,1524,kinhdoanh,https://www.tiktok.com/@cafenow2023/video/7476700480337448199,7.449574216141164e+18,nhạc nền - Ngắm Gái Chinh❤️,79 videos,user31958539197,False
minh_076_842_6789,34.7K,7500896589251185938,Khi không có tiền bạn có dám bơi dưới bể cứt k?,2025-05-05 09:49:40,2025-05-18 09:38:26,00:25,1.2M,24K,4930,57.5K,2386,,https://www.tiktok.com/@minh_076_842_6789/video/7500896589251185938,7.397707885037865e+18,Cá Vàng Bơi,175 videos,,False
miale0402,1M,7497636921326210312,+ MỘT MÁY YÊU NƯỚC 🇻🇳 TỰ HÀO LÀ NGƯỜI VIỆT NAM ♥️,2025-04-26 15:00:30,2025-05-18 09:38:48,00:44,8M,364.5K,12.9K,89.2K,10.5K,,https://www.tiktok.com/@miale0402/video/7497636921326210312,7.484566875473497e+18,Máu Đỏ Da Vàng Wang2k8 Remix,448.4K videos,Xuân Nam ♪,False
hoangvinhhh,11.5M,7480802657175702800,+1 video ngắm hoa anh đào chill để giữ chuỗi 🪳🌸,2025-03-12 06:14:57,2025-05-18 09:39:05,00:14,,323.6K,3568,109K,26K,"vinhmc, minecraft, plankton",https://www.tiktok.com/@hoangvinhhh/video/7480802657175702800,7.421241903342194e+18,AAAHHM,102.6K videos,AAAHHM ON BNB,False
hkh159357,2.8M,7483943500505992456,Lọ Mỡ | Tài Lanh 14,2025-03-20 17:23:02,2025-05-18 09:39:29,01:27,,110.1K,464,1233,6390,huyseoul,https://www.tiktok.com/@hkh159357/video/7483943500505992456,7.483945454246317e+18,nhạc nền - Khánh Hà 💠,6 videos,Khánh Hà 💠,False
.tyexciter83e1,414.1K,7501294162621336839,Đi thăm ruộng ❎ Đi quay phim hành động ✅,2025-05-06 11:32:28,2025-05-18 09:39:43,00:18,1.6M,23K,264,1359,1137,"tyexciter83e1, volaimientay",https://www.tiktok.com/@.tyexciter83e1/video/7501294162621336839,7.501294199623421e+18,nhạc nền - Tý Exciter 83E1,18 videos,Tý Exciter 83E1,False
chu.q.kien.truc,38.9K,7492322961198796039,Nhà 2 tỷ mà khách còn 1 tỷ,2025-04-12 07:19:37,2025-05-18 09:39:56,00:13,1.4M,31.2K,593,6639,1051,"chuqkientruc, funnyvideos, funny, giaitri, architecture, kientruc",https://www.tiktok.com/@chu.q.kien.truc/video/7492322961198796039,7.492323027704581e+18,nhạc nền - chú Q kiến trúc,1 videos,chú Q kiến trúc,False
hoanbanden9z,76.6K,7473484082245029128,Bộ môn qá tốn kém !,2025-02-20 12:55:09,2025-05-18 09:40:34,00:17,,45.9K,864,2858,1845,,https://www.tiktok.com/@hoanbanden9z/video/7473484082245029128,7.425026732555537e+18,nhạc nền - Empire Club,956 videos,empire.clubquan1,False
embeyeune,899,7476817896136527122,10 phút mà nhiêu đó người té 🥴,2025-03-01 12:32:03,2025-05-18 09:40:49,00:21,5.2M,116.1K,,31.2K,4128,,https://www.tiktok.com/@embeyeune/video/7476817896136527122,7.476817989889183e+18,nhạc nền - Em bé iu ✨,6 videos,Em bé iu ✨,False
quely94,3M,7479643110050368775,"Ừ thì là vậy đó…quá nhanh, quá nguy hiểm 😬😬😬",2025-03-09 03:15:19,2025-05-18 09:41:02,00:07,6.7M,90.9K,732,3436,3639,,https://www.tiktok.com/@quely94/video/7479643110050368775,7.479643137086983e+18,nhạc nền - Cờ Ly,5 videos,Cờ Ly,False
lemlem.2909,9464,7502523560657718536,"Cám ơn Cậu đã dang tay cứu con, che chở, bảo vệ con. Từ ""Mẹ"" đối với mỗi người vô cùng thiêng liêng. Cậu chính là người Mẹ thứ 2 của con. Mẹ đã nắm tay con dìu dắt con bước đi khi con còn bơ vơ, bỡ ngỡ trước cánh cổng Tam Tứ Phủ. Mẹ luôn vỗ về khi con buồn tủi, đồng hành cùng con mỗi ngày trên con đường tu tập. Cám ơn gia đình Phúc Minh Điện đã giúp đỡ con và dành cho con tình yêu thương vô cùng quý báu. Ở bên cạnh mẹ, con bỗng hóa trẻ thơ. Một lần nữa con được cưng chiều, bảo bọc.... Biết ơn Mẹ và gia đình.",2025-05-09 19:03:09,2025-05-18 09:41:17,01:35,11.2M,273K,1774,5827,12K,"tưphuvanlinh, daomauvietnam",https://www.tiktok.com/@lemlem.2909/video/7502523560657718536,7.502523606723825e+18,nhạc nền,98 videos,Lem ❤,False
hoaa.hanassii,17.7M,7476069410562805000,Đu trend biến hình với hoa,2025-02-27 12:07:32,2025-05-18 09:41:30,00:15,7.9M,506.2K,2816,5066,13.3K,,https://www.tiktok.com/@hoaa.hanassii/video/7476069410562805000,7.470599319368797e+18,原声 - 施美人.🖤,107.4K videos,shimeiren5109,False
60s9979,191.9K,7504285911002189074,PHÁT HIỆN KINH HOÀNG THỨ MÀ CHO GÀ ĂN P.1,2025-05-14 13:01:58,2025-05-18 09:41:45,00:45,3.3M,20.4K,300,406,1493,"funny, foryou, foryoupage, funnyvideos, youtube, fyp, kinhdi, video, chuyenla",https://www.tiktok.com/@60s9979/video/7504285911002189074,7.504285932519427e+18,nhạc nền - 60stikTOK,5 videos,60stikTOK,False
beatvn_viralworld,4.7M,7472092369995828500,Đi cảnh luôn rồi mấy đứa ơi =))),2025-02-16 18:54:35,2025-05-18 09:41:57,00:43,,192.8K,1411,18.5K,11K,"beatviralworld, beatnetwork, bnetwork, beatvn, beatoflife",https://www.tiktok.com/@beatvn_viralworld/video/7472092369995828500,7.472092490145779e+18,nhạc nền - Beatvn Viral World,3 videos,Beatvn Viral World,False
sin_nmt,527.6K,7497238382351813889,,2025-04-25 13:13:58,2025-05-18 09:42:11,00:17,3.8M,256K,5456,186.8K,11.4K,,https://www.tiktok.com/@sin_nmt/video/7497238382351813889,7.497238446230998e+18,nhạc nền - Sin,12 videos,Sin,False
lovelike1237,4615,7499644205963250962,Phần thưởng sáng sớm,2025-05-02 00:49:47,2025-05-18 09:42:37,00:13,3.5M,150.9K,4742,45.8K,5495,"fyp, j4f",https://www.tiktok.com/@lovelike1237/video/7499644205963250962,7.499644258853342e+18,nhạc nền - Móc treo đồ,5 videos,Móc treo đồ,False
huyle10070,63.1K,7495610722353761554,Quay lại ván cờ thực tế:),2025-04-21 03:57:49,2025-05-18 09:42:50,00:45,1.3M,138.7K,971,2541,10.5K,"frieren, anime, animeedit, ad🐧_squad🌀, yzsqd, ⚔️power_dragon🔮, swirne, xh, douyin",https://www.tiktok.com/@huyle10070/video/7495610722353761554,7.428967399708346e+18,PASSO BEM SOLTO - Slowed,1.7M videos,ATLXS,False
khanhtrnday,25.5K,7485822597196696840,,2025-03-25 18:54:53,2025-05-18 09:43:03,00:09,,84K,760,21.8K,2045,,https://www.tiktok.com/@khanhtrnday/video/7485822597196696840,7.319198173010939e+18,son original,4826 videos,Nsxedit,False
nanno8399,390.4K,7475703719506496776,"""Người ta hay ăn năn hối hận về tội ác khi không còn sức để ác nữa"".",2025-02-26 12:28:28,2025-05-18 09:43:30,00:17,13.8M,890.9K,11.3K,12.9K,31.6K,,https://www.tiktok.com/@nanno8399/video/7475703719506496776,7.475703859084856e+18,nhạc nền - Nga Nguyễn 🪷,52 videos,Nga Nguyễn 🪷,False
nguyenkimcuongg,1M,7475702372723920135,Khắc chế trẻ hư,2025-02-26 12:23:15,2025-05-18 09:43:43,00:30,9.7M,410.4K,18K,216.6K,31.9K,"nguyenkimcuong, vietcomedy",https://www.tiktok.com/@nguyenkimcuongg/video/7475702372723920135,7.475702473240382e+18,nhạc nền - Nguyễn Kim Cương,316 videos,Nguyễn Kim Cương,False
longvu.nhim,1.4M,7481255576006036744,Thủ tục khi đi công tác về 🙋🏼‍♂️,2025-03-13 11:32:31,2025-05-18 09:43:57,00:28,2.3M,231.2K,3363,10.9K,10.7K,"longvu, nhimvu, fyp, xuhuongtiktok, xuhuong, nhímvũ, fypシ゚, cat",https://www.tiktok.com/@longvu.nhim/video/7481255576006036744,7.285315988807552e+18,Tip Toe speed up,481.6K videos,♡,False
shopmytao,383.9K,7498703046801657106,Trò chơi nói tắt đèn cầy vui nhộn hấp dẫn,2025-04-29 11:57:36,2025-05-18 09:44:37,05:15,3.3M,51.7K,946,5660,3260,"taomymytao, nhatkimanh, lauracoffee",https://www.tiktok.com/@shopmytao/video/7498703046801657106,6.788614897706994e+18,Funny Game,273 videos,,False
nhuchuu0909,2.4M,7477769503405870354,4 năm quen nhau kết thúc bằng 1 đám cưới viên mãn ♥️,2025-03-04 02:04:46,2025-05-18 09:44:50,00:21,6M,253.3K,971,2820,5698,,https://www.tiktok.com/@nhuchuu0909/video/7477769503405870354,7.474635909204282e+18,Nhận Pr Nonstop Giá Rẽ,37.8K videos,𝘿𝘼𝙆 𝙈𝙪𝙨𝙞𝙘 ✈️,False
masage.sex.dubai,54.5K,7474824862633102610,Trả lời,2025-02-24 03:38:03,2025-05-18 09:45:52,00:07,,60.3K,877,4265,4299,,https://www.tiktok.com/@masage.sex.dubai/video/7474824862633102610,7.474824896871271e+18,nhạc nền - CEN Du Mục,24 videos,masage.sex.dubai,True
