user_name,user_followers,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality
seoyong0,446.9K,7502442557050244370,có thể là nhảy cái này mãi mãi,2025-05-09 13:48:49,2025-05-14 09:42:53,00:15,3.3M,287.1K,1117,9879,15.3K,,https://www.tiktok.com/@seoyong0/video/7502442557050244370,,nhạc nền  - HABASKETBALL,,,
youloveyoudie,6517,7484110643495308562,Họ tồn tại ở một hình hài khác bên cạnh chúng ta,2025-03-21 04:11:38,2025-05-14 09:43:03,00:28,1.8M,104.6K,234,869,3860,"xiaohongshu, giadinh, ynghiacuocsong, tichcuc",https://www.tiktok.com/@youloveyoudie/video/7484110643495308562,7289377524571425538,nhạc nền - Vân Thiên🌤,1370 videos,Vân Thiên🌤,false
hoa_magic,12.7K,7486641979325943048,Hương Giang khi chuyển giới...,2025-03-27 23:54:30,2025-05-14 09:43:15,00:17,13.5M,551.2K,4599,28.3K,14.8K,"edit, huonggiang, nhacsac, chutengioi, celinee_🐋, fattd_team, rusyng_team",https://www.tiktok.com/@hoa_magic/video/7486641979325943048,7486642006014331649,nhạc nền - Hoa_Magic 🎊🦚,133 videos,Hoa_Magic 🎊🦚,false
canhsatcodongvietnam,280.7K,7493884132531916050,,2025-04-16 12:17:46,2025-05-14 09:43:28,00:15,1.3M,75.7K,458,2682,4164,"cscd, k02, canhsatcodong, congannhandan, canhsatdacnhiem, police, canhsat, cand, tiktokk, giaitritiktok, xuhướngtiktok, nhachay",https://www.tiktok.com/@canhsatcodongvietnam/video/7493884132531916050,7493884154904414977,nhạc nền - CHIẾN SĨ CSCĐ🇻🇳,40 videos,CHIẾN SĨ CSCĐ🇻🇳,false
solai.05,349.3K,7473022694385028370,"Được tặng hoa hoè gì chưa người đẹp, đây anh tặng",2025-02-19 07:04:43,2025-05-14 09:43:41,00:15,16M,849.4K,7594,11.8K,40.6K,"solai, makeupdouyin, makeup, sacdep",https://www.tiktok.com/@solai.05/video/7473022694385028370,7470599319368796929,原声 - 施美人.🖤,108.2K videos,shimeiren5109,false
dxhtrgg,183.8K,7484264415576182036,bấy bì,2025-03-21 14:08:21,2025-05-14 09:43:53,00:14,,140.9K,455,5350,4862,,https://www.tiktok.com/@dxhtrgg/video/7484264415576182036,7481662114420755216,nhạc nền - Dung Trần 💜,56.6K videos,Dung Trần 💜,false
pear_11th3,12.4K,7498977446696455442,Phần 1 |,2025-04-30 05:42:25,2025-05-14 09:44:05,04:04,1.2M,28.1K,251,582,2602,"xuhuong, pear_11th3, xh, fyp, viral, tiktok, lnh_5th8",https://www.tiktok.com/@pear_11th3/video/7498977446696455442,7458657737413577488,原声 - Anh 3 Dịch Dương,126.8K videos,Anh 3 Dịch Dương,false
nhitole.amor,1688,7497296621714066706,Mấy bà cứ vầy cho tui 🤣🤣 Quậy đục nước luôn cho tui 🤣🤣,2025-04-25 16:59:58,2025-05-14 09:44:18,00:17,1.9M,96.7K,5837,6923,5008,"dieubinhvietnam, vietnam, diễubinh",https://www.tiktok.com/@nhitole.amor/video/7497296621714066706,7497296647123225360,nhạc nền - Nhi Tố Lê,13 videos,Nhi Tố Lê,false
lemlem.2909,7956,7502523560657718536,"Cám ơn Cậu đã dang tay cứu con, che chở, bảo vệ con. Cậu là người mẹ thứ 2 của con. Cám ơn gia đình Phúc Minh Điện đã giúp đỡ con và dành cho con tình yêu thương vô cùng quý báu. Ở bên cạnh mẹ, con bỗng hóa trẻ thơ. Một lần nữa con được cưng chiều, bảo bọc.. Biết ơn Mẹ và gia đình.",2025-05-09 19:03:09,2025-05-14 09:44:31,01:35,9.6M,240.1K,1651,5092,10.2K,"tưphuvanlinh, daomauvietnam",https://www.tiktok.com/@lemlem.2909/video/7502523560657718536,7502523606723824400,nhạc nền,64 videos,Lem ❤,false
jl.m13,990,7500781416423197960,: ai cũng mê đặc biệt phản diện😋.,2025-05-05 02:22:45,2025-05-14 09:44:43,00:15,614.6K,92.8K,843,3770,7750,"chawoomin, parkjibin, pihanwool, yoonjae, studygroup, blindkdrama, edit, xh, fyp, viral, xh, xuhuong",https://www.tiktok.com/@jl.m13/video/7500781416423197960,,nhạc nền  - glinh•ﻌ•,,,
sungjinho253,7551,7498006020707454216,đẹp ko,2025-04-27 14:52:47,2025-05-14 09:44:53,00:22,3.6M,221.7K,14.7K,57.2K,14.7K,"toiyeuvietnam, abcxyz, xuhuongtiktok, viral, fyp, vietnam",https://www.tiktok.com/@sungjinho253/video/7498006020707454216,7460187964715780865,rằng em mãi ở bên,55.4K videos,Harrix ơi,false
tng.vy0050,208.4K,7483035286486797576,,2025-03-18 06:38:42,2025-05-14 09:45:05,00:22,43.1M,3.7M,16.6K,72.6K,297.1K,dance,https://www.tiktok.com/@tng.vy0050/video/7483035286486797576,7483035322272516865,nhạc nền - Tường Vy,736 videos,Tường Vy,false
theduy555,8907,7493349789699034375,😂,2025-04-15 01:44:14,2025-05-14 09:45:18,00:12,16.2M,1.6M,26.2K,879.6K,104.1K,,https://www.tiktok.com/@theduy555/video/7493349789699034375,6693420946432199426,i'm Peppa Pig,2.3M videos,,false
cheers2008,104.3K,7502712741828873479,,2025-05-10 07:17:16,2025-05-14 09:45:30,00:27,5.1M,477.6K,1170,19.3K,31.3K,,https://www.tiktok.com/@cheers2008/video/7502712741828873479,7502712769490193168,原声 - Cheers,10 videos,Cheers,false
reallongr,458.2K,7474169961401961744,Trùm luc bac hủy diệt tử  chiến =)),2025-02-22 09:16:42,2025-05-14 09:45:43,01:07,2.7M,83.6K,1684,998,4919,"freefire, nhasangtaofreefire, longr",https://www.tiktok.com/@reallongr/video/7474169961401961744,7474170048458853137,nhạc nền - LongR FF,34 videos,LongR FF,false
baobaosuynhdep,25K,7470771920087043335,Trả lời,2025-02-13 05:30:34,2025-05-14 09:45:56,00:16,,169.5K,863,6479,10.5K,,https://www.tiktok.com/@baobaosuynhdep/video/7470771920087043335,7470771947643652880,nhạc nền - Quốc Bảo,2 videos,Quốc Bảo,false
tin_nguyen_9,5.3M,7497928913105014023,Nhóm The Light,2025-04-27 09:53:34,2025-05-14 09:46:09,00:12,,204.9K,960,2021,5949,"tinnguyen, lightontv, latmat8, vongtaynang",https://www.tiktok.com/@tin_nguyen_9/video/7497928913105014023,,"VÒNG TAY NẮNG (Original Soundtrack From ""Lật Mặt 8: Vòng Tay Nắng"")  [feat. ChuChu, Lý Anh Khoa, Rio, Hạo Nhiên, Cherry Hải My, Bảo Ngọc, Yuno Bigboi, Đoàn Thế Vinh, Hồ Đông Quan, Hồng Thu, Tín Nguyễn & Anh Tú Wilson] - Lý Hải Production",,,
anhtuanne14,2721,7481984737939180808,Thang máy này hơi đuối,2025-03-15 10:42:02,2025-05-14 09:46:19,00:09,4.5M,184.4K,7342,22.8K,9488,"xuhuong, fyp",https://www.tiktok.com/@anhtuanne14/video/7481984737939180808,,nhạc nền - ☘️𝐓ú𝐧𝐏𝐚𝐧𝐃𝐚🐼☘️ - 𝐓ú𝐧𝐏𝐚𝐧𝐃𝐚🐼,,,
jzzayy,5236,7499658952913833234,Đã quá TỔ QUỐC ơi!!!!,2025-05-02 01:47:01,2025-05-14 09:46:28,00:19,3.2M,319.6K,788,5678,14K,"fyp, xh",https://www.tiktok.com/@jzzayy/video/7499658952913833234,,nhạc nền - 𝐇𝐚𝐧𝐚🐾 - ᶻ 𝗓 •𝐀𝐩𝐚𝐰🍃•,,,
maiiu12a1,8497,7473811151420230919,anh lon anh lao,2025-02-21 10:04:20,2025-05-14 09:46:37,00:24,7M,205.9K,1751,8617,11.2K,"xuhuongtiktok, fyp",https://www.tiktok.com/@maiiu12a1/video/7473811151420230919,7364575870536764176,nhạc nền - MIRACLE ( leevux ) 🎧,4501 videos,Lucky Hotel Mini Tam Kỳ,false
hoangmusicmix,34.1K,7492411090576411912,Day 95 | CA TÔM CÁ 🎧😴,2025-04-12 13:01:36,2025-05-14 09:46:50,00:35,1.9M,129K,1571,13.4K,16.8K,,https://www.tiktok.com/@hoangmusicmix/video/7492411090576411912,7490922659228732176,nhạc nền - 𝙨𝙝𝙞𝙣𝙚 🎶,2394 videos,𝙨𝙝𝙞𝙣𝙚 🎶,false
rinmusic93,534.4K,7503159441185852690,Ta từng uống đến cạn trời mây…,2025-05-11 12:10:42,2025-05-14 09:47:04,00:18,936.3K,82.5K,355,2927,9012,"rinmusic93, sbtentertainment, buontamtrang, buon, tamtrang, nhacbuon, nhac, suy, lyrics, remix, buon_tam_trang💔, langtunhanthoai",https://www.tiktok.com/@rinmusic93/video/7503159441185852690,7499778303746673424,nhạc nền - Quý Nhỏ,5355 videos,Quý Nhỏ,false
_zhw06,3352,7499457182866443528,bín hình😗,2025-05-01 12:44:02,2025-05-14 09:47:17,00:15,528.8K,27.7K,224,603,1890,"xuhuong, viral, fyb, ngthikieunhu, kieunhue29, zhangdianchongtoi, doyin, truongdienndienn, 典典单飞了, diandianchongtoi",https://www.tiktok.com/@_zhw06/video/7499457182866443528,7499457261698419472,nhạc nền - _zhw06,5 videos,_zhw06,true
honggnhuw_,3533,7485402547121868039,"ngoan, ổn rồi 🖤 mãi iu brotherhood này 🥺",2025-03-24 15:44:53,2025-05-14 09:47:30,00:12,2M,118.5K,450,2194,8296,"hunghuynh, geminihunghuynh, phapkieu, tiktok, fyp",https://www.tiktok.com/@honggnhuw_/video/7485402547121868039,7485402617914002177,nhạc nền - Hồng Như,7 videos,Hồng Như,false
_celineisme,1423,7474263232329370888,Mong tôn hoa sen vào cuộc,2025-02-22 15:18:39,2025-05-14 09:47:43,00:14,1.1M,87.9K,1168,9737,2703,"gianhu, j4f",https://www.tiktok.com/@_celineisme/video/7474263232329370888,7463403753266580240,,,,false
phuonglek3,17K,7481494347100343559,"Nhiều thế hệ bây giờ chỉ nhớ tới yêu đường chứ chắc gì nhớ tới ngày này , nhắc tới là bảo ủa có ngày này luôn hả 🤔  thế mới bảo "" Việc Học Nó Rất quan trọng"" Bớt chơi FF lại đi các em ơi",2025-03-14 02:59:04,2025-05-14 09:47:56,00:36,3.3M,261.5K,3167,27.1K,20.8K,"thinhhanh, xuhướng, phuonglek3",https://www.tiktok.com/@phuonglek3/video/7481494347100343559,7481494401194838785,nhạc nền - Cao To Đen Thơm,70 videos,Cao To Đen Thơm,false
cacaduhoc,91.6K,7471228498351328519,Học bá lớp bạn có giao diện như này không 😁,2025-02-14 11:02:20,2025-05-14 09:48:08,00:37,,431.9K,9480,29.4K,11.7K,hocsinhtrungquoc,https://www.tiktok.com/@cacaduhoc/video/7471228498351328519,7471228590354696976,nhạc nền - Ca Ca du học Trung Quốc📚,41 videos,Ca Ca du học Trung Quốc📚,false
khoile_27,12.6K,7498946653601221906,Lễ Diễu Binh Diễu Hành kỉ niệm 50 năm giải phóng miền Nam thống nhất đất nước 30/4/1975-30/4/2025,2025-04-30 03:42:56,2025-05-14 09:48:22,03:56,6.8M,578.2K,3264,20.2K,30.6K,"dieubinh, 30thang4, giaiphongmiennam, vietnamtoiyeu, fyp",https://www.tiktok.com/@khoile_27/video/7498946653601221906,7364735448490609424,nhạc nền - Xã Đoàn Bàu Đồn- Huyện Gò Dầu,127 videos,Xã Đoàn Bàu Đồn- Huyện Gò Dầu,false
phuong_bi5,1906,7475729206387739922,,2025-02-26 14:07:22,2025-05-14 09:48:35,00:07,4.5M,224.5K,8853,394.9K,11.9K,,https://www.tiktok.com/@phuong_bi5/video/7475729206387739922,7474306430405741313,nhạc nền - Bùi thị trà my ❤️,62.7K videos,Bùi thị trà my ❤️,false
kheang,1.7M,7483836650045345042,,2025-03-20 10:28:24,2025-05-14 09:48:48,00:13,,61.7K,329,515,2132,,https://www.tiktok.com/@kheang/video/7483836650045345042,7468661897345256234,原聲,145 videos,JIZIFANFAN,false
food9946,25.9K,7497115061765344520,Xí đồ ăn của trẻ con quá dễ với chụy 😆,2025-04-25 05:15:25,2025-05-14 09:49:01,00:56,2.7M,116K,366,2375,7267,"giaitri, mukbang, chinesefood, doanvat, reelvideo2024, xuhuong, tiktokviral",https://www.tiktok.com/@food9946/video/7497115061765344520,7497115198210231041,nhạc nền - Food99,3 videos,Food99,false
th.gii.billiard,57.6K,7501555311065451794,Rủ người yêu chơi bida.,2025-05-07 04:25:51,2025-05-14 09:49:14,00:53,4.6M,50.9K,391,2709,1853,"thegioibilliard, billiards, bida, fyp, foryou, pool, snooker",https://www.tiktok.com/@th.gii.billiard/video/7501555311065451794,7501555384348445456,nhạc nền - S͙H͙B͙E͙T͙ Thế Giới Billiard,3 videos,S͙H͙B͙E͙T͙ Thế Giới Billiard,false
duongduong0608,959,7503139570570005778,+1 máy hệ tư tưởng công ken,2025-05-11 10:53:35,2025-05-14 09:49:28,02:46,1.5M,106.1K,664,11.6K,11.9K,"capcut, côngken",https://www.tiktok.com/@duongduong0608/video/7503139570570005778,,nhạc nền  - thùy dương ❤️🍀,,,
lmcgamer_2x,1.4M,7502379312662793493,Bảo Mastes chơi khong em ?,2025-05-09 09:43:24,2025-05-14 09:49:39,00:27,1.1M,67.4K,2174,1714,4897,lmcgamer,https://www.tiktok.com/@lmcgamer_2x/video/7502379312662793493,7362446870550547216,nhạc nền - Kiệt ភូមិពោធិ៍ហេ,1137 videos,user72821828403,false
chenyiheng77,141.7K,7499056205692734741,,2025-04-30 10:48:03,2025-05-14 09:49:55,00:20,3M,175K,790,1806,9581,"zuoqihan, zuohang🧸✨, sony🎀, tffamily, tffamily_4th_generation, fyp, foryou, foryoupage",https://www.tiktok.com/@chenyiheng77/video/7499056205692734741,,nhạc nền  - 𝐇𝐨à𝐧𝐠 Ú𝐭 𝐌𝐮𝐬𝐢𝐜 ✈,,,
uhthnim.08,8982,7498611037487320336,Phan Lê Kim Ngọc - Cô gái có màn ứng xử xúc động nhất tại HHQGVN 2024!!,2025-04-29 06:00:34,2025-05-14 09:50:07,01:37,1.8M,179.4K,803,6287,19.4K,"phanlekimngoc, hoahauquocgiavietnam, missinternational, vietnam, opulentvietnam",https://www.tiktok.com/@uhthnim.08/video/7498611037487320336,7498611253716994817,nhạc nền - 𝐎𝐏𝐔𝐋𝐄𝐍𝐓 𝐕𝐈𝐄𝐓𝐍𝐀𝐌,5 videos,𝐎𝐏𝐔𝐋𝐄𝐍𝐓 𝐕𝐈𝐄𝐓𝐍𝐀𝐌,false
lytholyla8,46.3K,7499098585129094418,,2025-04-30 13:32:30,2025-05-14 09:50:25,00:15,673.8K,19.4K,1604,198,1016,"tiktokgiaitri, xuhuongtiktok",https://www.tiktok.com/@lytholyla8/video/7499098585129094418,7469366001969187585,nhạc nền - S.I.X CLUB MONG CAI,16.4K videos,S.I.X CLUB MÓNG CÁI,false
blvnguoithai,57.1K,7494977901251529992,Top 1 không làm bạn thất vọng🐧,2025-04-19 11:02:08,2025-05-14 09:50:43,01:00,2.7M,47.8K,693,1372,2017,"xuhuong, fyp, blvnguoithai, 6live",https://www.tiktok.com/@blvnguoithai/video/7494977901251529992,7494977962780035857,nhạc nền - BLV Người Thái,3 videos,BLV Người Thái,false
hngx.ae,43.6K,7500375019424451848,Chủ Tịch Hồ Chí Minh Muôn Năm ! | ib:,2025-05-04 00:05:43,2025-05-14 09:51:01,00:31,3.7M,292.2K,3042,16.9K,24.1K,"edit, yeunuoc, hngxae",https://www.tiktok.com/@hngx.ae/video/7500375019424451848,7500375072155175696,original sound - HUNG.AEX,92 videos,HUNG.AEX,false
,,7501202043906821384,,2025-05-06 05:35:00,2025-05-14 09:51:16,,,5145,,,,,,,,,,
rhycap5016,1186,7501202043906821384,,2025-05-06 05:35:00,2025-05-14 09:51:58,00:17,888.7K,13.3K,11.2K,953,1098,capcut,https://www.tiktok.com/@rhycap5016/video/7501202043906821384,7362424939854498576,original sound - 💗sweet lover💞,3353 videos,ᏫᎮ• ࿐ⓐⓜⓨ⁖℘༒,false
tyseisei,199K,7490156510887136518,Bắn M590 Là Phải Bắn Như 1 Con 🐅,2025-04-06 11:12:41,2025-05-14 09:52:17,00:35,,93.1K,1592,2700,5990,"nhasangtaofreefire, tyseisei, awagy, highlight, ob48, chuyensinhfreefire",https://www.tiktok.com/@tyseisei/video/7490156510887136518,7490156512733645623,nhạc nền - TySeiSei,4 videos,TySeiSei,true
a4.k47nvc,963,7491933151040687367,6/4 mụnnn,2025-04-11 06:06:57,2025-05-14 09:52:36,01:02,678.2K,62.8K,701,4860,3069,"viral, fypシ゚, xh",https://www.tiktok.com/@a4.k47nvc/video/7491933151040687367,7491933237250476801,nhạc nền - 11A4-Lò Chốn,3 videos,a4.k47nvc,true
tunsubers2,14.9K,7497824699427163400,Xem diễu binh ❌,2025-04-27 03:09:10,2025-05-14 09:52:51,00:05,2.2M,134.4K,247,1630,4924,"dieubinh, quandoinhandanvietnam, 50namgiaiphongmiennnam🇻🇳",https://www.tiktok.com/@tunsubers2/video/7497824699427163400,7497824734143367953,nhạc nền - A Ray of Sunshine ☀️,1 videos,tunsubers2,true
ththao_21049,285.6K,7493524224192122119,,2025-04-15 13:01:08,2025-05-14 09:53:08,00:15,,267.1K,532,5950,11.9K,,https://www.tiktok.com/@ththao_21049/video/7493524224192122119,7491506169039850256,nhạc nền - Thế Hưng,12K videos,Thế Hưng,false
nkl1011211,32.8K,7501547837235252487,thật lòng là mình còn quá yêu nhau💔,2025-05-07 03:56:51,2025-05-14 09:53:24,00:24,1.1M,123K,971,6621,8426,"nguoitronggiangho, aminh, kimjunsee, lamchangkhang, haonam, nkl1011211, viral, fypツ, abcxyz, xhuongtiktok, xuhướng, xhuonggggg🐰, xhmang✨🌷🐸, nguoitronggiangho",https://www.tiktok.com/@nkl1011211/video/7501547837235252487,7501547861612677904,nhạc nền - .𖥔 ݁ ˖𝙶à 𝙲𝙾𝙽🦢˚. ᵎᵎ,52 videos,.𖥔 ݁ ˖𝙶à 𝙲𝙾𝙽🦢˚. ᵎᵎ,false
wendynechuai,142,7499712499432852743,,2025-05-02 05:14:48,2025-05-14 09:53:41,00:16,815.5K,34.7K,1575,51.2K,1190,skibidi,https://www.tiktok.com/@wendynechuai/video/7499712499432852743,7358806651190676240,nhạc nền - SGP.CSang,2040 videos,SGP.CôngSang,false
k3n.aep11,65.1K,7503531820806343944,mấy bé nó dễ thương.,2025-05-12 12:15:43,2025-05-14 09:53:55,00:51,4.4M,291.1K,4227,295.4K,22.4K,"core, vncore, meme, j4f, pov, k3naep, k3nhollyland, mieamber, shurramie, shurramie🔥, shurramieyeucacban, universe_team🐳, nkngynkang_710, kenedit🕸️, kenedit_07, edit, editing, nguyen, fypシ, fyp, xuhuong2024, viral, viraltiktok, makeyourday, tiktokgiaitri, tiktokngaymoi, xuhuongtiktok2024, xuhuongtt, tiktokxuhuong",https://www.tiktok.com/@k3n.aep11/video/7503531820806343944,7503531865874828033,nhạc nền - k3n.hσllчlαnd.,272 videos,k3n.hσllчlαnd.,false
3_chu_bao,393,7494885697959038216,,2025-04-19 05:04:21,2025-05-14 09:54:13,00:09,1.9M,117.8K,1383,21.9K,3864,"dinethocbai, valorant",https://www.tiktok.com/@3_chu_bao/video/7494885697959038216,7494885725231745793,nhạc nền - Long Vũ,2 videos,3 thằng đần play valorant,false
hangkr1998,1375,7487093873706028293,Móc chăn hoa gì chưa người đẹp. Làm 1chiếc đu trend đi nào❤️❤️❤️🌸🌸🌸,2025-03-29 05:08:05,2025-05-14 09:54:27,00:08,3.6M,90.4K,1363,5940,4412,"dammedanmoc, handmade, foryou, crochet, crochetlove",https://www.tiktok.com/@hangkr1998/video/7487093873706028293,,nhạc nền  - ★ᰔᩚ🐇𝐍𝐠𝐨̣𝐜 𝐀𝐧  🍬ᰔᩚ★,,,
tin_nguyen_9,5.3M,7502330738457447688,,2025-05-09 06:34:54,2025-05-14 09:54:39,00:53,2.9M,162K,396,5203,5017,"tinnguyen, lightontv",https://www.tiktok.com/@tin_nguyen_9/video/7502330738457447688,7502330795164437249,nhạc nền - Tín Nguyễn,1 videos,Tín Nguyễn,false
boycheck2k,1.8M,7502811963571965202,"100 ngày chinh phục ước mơ , ngày 82",2025-05-10 13:42:18,2025-05-14 09:54:55,00:58,3.3M,132.5K,1300,2639,3569,learnontiktok,https://www.tiktok.com/@boycheck2k/video/7502811963571965202,7502812019549965072,nhạc nền - Quốc Halo,8 videos,Quốc Halo,false
dailysmile007,1.1M,7469977079170338080,MAY 5 SECONDS KA PARA NGUMITI Parte 497  #MASAYA #NGITI #mikhalim #dailysmile007 #tiktokshop.philippin #foryou #fyp #fypシ,2025-02-11 02:06:11,2025-05-14 09:55:10,00:06,,276.8K,2540,32.9K,16.7K,,https://www.tiktok.com/@dailysmile007/video/7469977079170338080,7469977277195881248,nhạc nền - Daily Smile,44 videos,Daily Smile,false
_sweetbouquet,34.5K,7486656604885093640,,2025-03-28 00:51:16,2025-05-14 09:55:26,00:10,,1.9M,2383,70.7K,95.9K,"diy, preorder, fyp, foryou, fypage, foryoupage",https://www.tiktok.com/@_sweetbouquet/video/7486656604885093640,7486656657389636368,original sound - Sweet Bouquet,7 videos,Sweet Bouquet,false
