user_name,user_nfollower,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality
laumientayhuedong,80K,7462727216313421074,Lẩu cá kèo tươi như hoa luôn ạ 😘😘,2025-01-22 13:13:01,2025-06-05 11:19:40,00:15,,2269,100,198,150,"trend, bacgiang, xuhuongtiktok, xuhuong, laucakeo, dacsanmientay, laumientayhuedong, lẩu_cá_kèo_lá_giang, vietnam",https://www.tiktok.com/@laumientayhuedong/video/7462727216313421074,7136445672676411393,Cute,13.5M videos,Aurel Surya Lie,false
laumientayhuedong,80K,7466469804623269128,Ok ông em long 9 ngón 😂 😂😂😂,2025-02-01 15:16:10,2025-06-05 11:19:52,00:23,,92,13,4,5,"trend, xuhuongtiktok, xuhuong, long9ngón, bacgiang",https://www.tiktok.com/@laumientayhuedong/video/7466469804623269128,7466469826542848785,nhạc nền - Đông Đủng Đỉnh,1 videos,Đông Đủng Đỉnh,true
laumientayhuedong,80K,7466846578498669832,Chị gái số báo danh 12 xin chào các đồng lẩu cá kèo nhé 😆😆😆,2025-02-02 15:38:14,2025-06-05 11:20:07,00:10,,2215,135,48,98,"trend, xuhuongtiktok, xuhuong, bacgiang, laucakeo, dacsanmientay, laumientayhuedong",https://www.tiktok.com/@laumientayhuedong/video/7466846578498669832,7418123056554380048,Nơi Vực Nơi Trời Remix ll LÊ BẢO BÌNH,297.2K videos,Quý Nhỏ,false
laumientayhuedong,80K,7467190694176771346,"Kẻo cá lầu.Lẩu cá kèo đặc sản Miền Tây ngon ngọt,tươi sống 🥰🥰🥰🥰",2025-02-03 13:53:35,2025-06-05 11:20:25,00:15,,603,43,18,39,"trend, xuhuongtiktok, xuhuong, bacgiang, laucakeo, dacsanmientay, laumientayhuedong",https://www.tiktok.com/@laumientayhuedong/video/7467190694176771346,7226413181120596762,Mật Ngọt - Nam Con Remix,1.4M videos,Dung Hoàng Phạm,false
laumientayhuedong,80K,7468543943467224338,Lẩu Cá Kèo Miền Tây hey hey hey 🥰,2025-02-07 05:24:53,2025-06-05 11:20:41,00:11,,185,10,2,14,"trend, xuhuongtiktok, xuhuong, bacgiang, laucakeo, dacsanmientay, laumientayhuedong",https://www.tiktok.com/@laumientayhuedong/video/7468543943467224338,6930114695370115842,Nhớ Người Hay Nhớ (Special Remix),4.1M videos,ChauDangKhoa|SOFIA OFFICIAL,false
laumientayhuedong,80K,7468664967357631752,Cá kèo đen tươi rói ae nhỉ 🤣🤣🤣🤣,2025-02-07 13:14:31,2025-06-05 11:20:55,00:15,,973,93,33,64,"trend, xuhuongtiktok, xuhuong, bacgiang, laucakeo, dacsanmientay, laumientayhuedong",https://www.tiktok.com/@laumientayhuedong/video/7468664967357631752,7226413181120596762,Mật Ngọt - Nam Con Remix,1.4M videos,Dung Hoàng Phạm,false
laumientayhuedong,80K,7469365081118084360,Tái sinh nồi lẩu cá kèo của azai đến từ phương xa 🥰🥰🥰🥰🥰🥰🥰🥰🥰,2025-02-09 10:31:19,2025-06-05 11:21:10,00:14,,287,39,4,27,"trend, vietnam, xuhuongtiktok, xuhuong, bacgiang, laucakeo, dacsanmientay, lẩu_mắm_miền_tây",https://www.tiktok.com/@laumientayhuedong/video/7469365081118084360,7453420174708886288,nhạc nền - 𝐍𝐡𝐚𝐜 𝐃𝐉 𝐩𝐫𝐨 ♪,22.1K videos,Sonic Beer Garden,false
laumientayhuedong,80K,7470054002567253255,Em zai ép pồ ra thả cá kèo.Uy tín loăn🤣,2025-02-11 07:04:41,2025-06-05 11:21:27,00:12,,432,36,10,25,"trend, vietnam, xuhuongtiktok, xuhuong, bacgiang, laucakeo, dacsanmientay, lẩu_mắm_miền_tây, laumientayhuedong, laumam, laumientay",https://www.tiktok.com/@laumientayhuedong/video/7470054002567253255,7422945949151332368,Chuyến Xe Cuộc Đời - Remix,134.2K videos,Thanh Hưng|Đế Vương Media ✓⃝,false
laumientayhuedong,80K,7472236609233112327,Lẩu cá kèo tại Lẩu và Đặc Sản Miền Tây Huệ Đông,2025-02-17 04:14:19,2025-06-05 11:21:42,00:11,,34K,1395,842,3163,"trend, vietnam, xuhuongtiktok, bacgiang, laucakeo, dacsanmientay, dacsanmientay, laumientayhuedong, laumam",https://www.tiktok.com/@laumientayhuedong/video/7472236609233112327,7453028512355862544,Đổi Tư Thế (KZuy Remix),24.4K videos,AUTH PHONE|Andree Right Hand,false
laumientayhuedong,80K,7472367911479315730,"Quay rồi,quay rồi thả đi,thả đi :)))) Lẩu Cá Kèo vui hết nấc :)))",2025-02-17 12:43:50,2025-06-05 11:21:56,00:12,,23.9K,965,2808,847,"trend, vietnam, xuhuongtiktok, bacgiang, laucakeo, dacsanmientay, laumientayhuedong, laumam",https://www.tiktok.com/@laumientayhuedong/video/7472367911479315730,7453028512355862544,Đổi Tư Thế (KZuy Remix),24.4K videos,AUTH PHONE|Andree Right Hand,false
laumientayhuedong,80K,7474633878162951442,Hồng Hài Nhi đâu chị tới đâyyyyyy 🤣,2025-02-23 15:16:56,2025-06-05 11:22:10,00:16,,15.5K,819,515,670,"trend, vietnam, xuhuongtiktok, bacgiang, laucakeo, dacsanmientay, laumam, xuhuong",https://www.tiktok.com/@laumientayhuedong/video/7474633878162951442,7436410856660191249,Thương Thì Thôi ( Ciray Remix #2 ),187.5K videos,clam.artists,false
laumientayhuedong,80K,7475349422776405256,Lẩu và Đặc Sản Miền Tây Huệ Đông,2025-02-25 13:33:37,2025-06-05 11:22:24,00:12,,627,37,9,37,"vietnam, bacgiang, trend, xuhuongtiktok, laucakeo, dacsanmientay, laumam, xuhuong, trendingvideo",https://www.tiktok.com/@laumientayhuedong/video/7475349422776405256,7436410856660191249,Thương Thì Thôi ( Ciray Remix #2 ),187.5K videos,clam.artists,false
laumientayhuedong,80K,7475704403626937618,Lại thêm 1 Hồng Hài Nhi 2k9 thả cá kèo ạ😘😘😘                                                   🍲 Lẩu Miền Tây Huệ Đông 🍲,2025-02-26 12:31:08,2025-06-05 11:22:41,00:15,,9213,224,174,348,"lẩu_hải_sản_miền_tây, lẩu_cá_kèo_lá_giang, lẩu_mắm_miền_tây, bacgiang, vietnam, trend, xuhuongtiktok, laucakeo, dacsanmientay, xuhuong, trendingvideo, laumientayhuedong",https://www.tiktok.com/@laumientayhuedong/video/7475704403626937618,7436410856660191249,Thương Thì Thôi ( Ciray Remix #2 ),187.4K videos,clam.artists,false
laumientayhuedong,80K,7475900482339310855,Lại là Hồng Hài Nhi thả cá tiếp đây ạ 🍲 Lẩu Miền Tây Huệ Đông 🍲,2025-02-27 01:12:01,2025-06-05 11:22:55,00:08,13.1M,175.7K,2766,3017,10.7K,"lẩu_hải_sản_miền_tây, lẩu_cá_kèo_lá_giang, lẩu_mắm_miền_tây, bacgiang, vietnam, trend, xuhuongtiktok, laucakeo, xuhuong, trendingvideo, laumientayhuedong",https://www.tiktok.com/@laumientayhuedong/video/7475900482339310855,7436410856660191249,Thương Thì Thôi ( Ciray Remix #2 ),187.4K videos,clam.artists,false
laumientayhuedong,80K,7476094723522891016,Thả cá kèo cũng dễ mà phải ko ạ😘 🍲 Lẩu Miền Tây Huệ Đông 🍲,2025-02-27 13:45:46,2025-06-05 11:23:09,00:18,,1334,75,21,113,"lẩu_hải_sản_miền_tây, lẩu_cá_kèo_lá_giang, lẩu_mắm_miền_tây, bacgiang, vietnam, trend, xuhuongtiktok, laucakeo, xuhuong, trendingvideo, laumientayhuedong, dacsanmientay",https://www.tiktok.com/@laumientayhuedong/video/7476094723522891016,7467378639454309137,ĐỊA ĐÀNG DEMO_HOÀNG OANH FT N2T REMIX,183.8K videos,NVC MUSIC,false
laumientayhuedong,80K,7476634249865497863,Hồng Hài Nhi thả cá kèo tiếp nè các sư tỷ 🤡🤡🤡,2025-03-01 00:39:24,2025-06-05 11:23:23,00:15,,35.4K,1061,1710,1269,"xuhuong, bacgiang, trend, xuhuongtiktok, laucakeo, trendingvideo, laumientayhuedong, dacsanmientay, laumam",https://www.tiktok.com/@laumientayhuedong/video/7476634249865497863,7467378639454309137,ĐỊA ĐÀNG DEMO_HOÀNG OANH FT N2T REMIX,183.8K videos,NVC MUSIC,false
laumientayhuedong,80K,7477544039089212690,Chị đẹp diễn viên Hoàng Yến thả cá ạ🥰🥰🥰.,2025-03-03 11:29:51,2025-06-05 11:23:39,00:48,,410,38,9,39,"xuhuong, bacgiang, trend, xuhuongtiktok, laucakeo, trendingvideo, laumientayhuedong, dacsanmientay, laumam, vairal",https://www.tiktok.com/@laumientayhuedong/video/7477544039089212690,7436410856660191249,Thương Thì Thôi ( Ciray Remix #2 ),187.4K videos,clam.artists,false
laumientayhuedong,80K,7477813535246929170,Bác trai thả cá kèo quá là ok phải ko ạ,2025-03-04 04:55:38,2025-06-05 11:23:55,00:07,,39.9K,446,651,1251,"xuhuong, bacgiang, trend, xuhuongtiktok, laucakeo, trendingvideo, laumientayhuedong, laumientayhuedong, dacsanmientay, vairal",https://www.tiktok.com/@laumientayhuedong/video/7477813535246929170,7461418353565125392,nhạc nền - Khoa Lộc Anh Yên,751.4K videos,Khoa Lộc Anh Yên,false
laumientayhuedong,80K,7478193379902360840,Zai đẹp thả cá kèo tý thì ok rồi phải ko,2025-03-05 05:29:38,2025-06-05 11:24:10,00:14,,962,65,14,35,"xuhuong, bacgiang, trend, xuhuongtiktok, laucakeo, trendingvideo, laumientayhuedong, dacsanmientay, vairal, laumam",https://www.tiktok.com/@laumientayhuedong/video/7478193379902360840,7461418353565125392,nhạc nền - Khoa Lộc Anh Yên,751.4K videos,Khoa Lộc Anh Yên,false
laumientayhuedong,80K,7478316711008275730,Ông cháu Hồng Hài Nhi bảo cháu mặc kệ dư luận và phải thả cá kèo lên triệu view chú ạ 🤣🤣🤣🤣,2025-03-05 13:28:13,2025-06-05 11:24:25,00:14,,13.2K,279,268,502,"xuhuong, bacgiang, trend, xuhuongtiktok, laucakeo, trendingvideo, laumientayhuedong, dacsanmientay, vairal, laumam",https://www.tiktok.com/@laumientayhuedong/video/7478316711008275730,7461418353565125392,nhạc nền - Khoa Lộc Anh Yên,751.4K videos,Khoa Lộc Anh Yên,false
laubotuoitrieuchau,15.1K,7421832776229457168,Giảm lớn 30% khi đặt đơn trực tiếp qua Chao Xian,2024-10-04 08:21:42,2025-06-05 11:25:03,00:47,296.2K,5228,71,623,524,"chaoxian, laubotrieuchau, learnontiktok, ancungtiktok, xuhuong, nhahang",https://www.tiktok.com/@laubotuoitrieuchau/video/7421832776229457168,7421833053200255761,nhạc nền - Chao Xian - Lẩu Bò Triều Châu,1 videos,Chao Xian - Lẩu Bò Triều Châu,true
laubotuoitrieuchau,15.1K,7369444908614061313,Thịt bò nhúng nước lọc,2024-05-16 04:10:01,2025-06-05 11:25:19,00:53,366.6K,5791,102,695,526,"chaoxian, laubotrieuchau, learnontiktok, ancungtiktok, xuhuong, nhahang",https://www.tiktok.com/@laubotuoitrieuchau/video/7369444908614061313,7369444960124422929,nhạc nền - Chao Xian - Lẩu Bò Triều Châu,1 videos,Chao Xian - Lẩu Bò Triều Châu,true
laubotuoitrieuchau,15.1K,7506381483561569557,Cao thủ là đây chứ đâu,2025-05-20 04:33:52,2025-06-05 11:25:33,00:20,49.5K,251,10,33,4,"chaoxian, laubotrieuchau, challenge, xuhuong, fyp",https://www.tiktok.com/@laubotuoitrieuchau/video/7506381483561569557,7483035794887363344,nhạc nền - iembumm,5886 videos,iembumm,false
laubotuoitrieuchau,15.1K,7504983868139736340,Mom ơi mom ơi,2025-05-16 10:10:24,2025-06-05 11:25:48,00:31,137K,280,7,53,26,"chaoxian, laubotrieuchau, challenge, xuhuong, fyp",https://www.tiktok.com/@laubotuoitrieuchau/video/7504983868139736340,7488248162822490935,nhạc nền - An Lành🇻🇳,7179 videos,An Lành,false
laubotuoitrieuchau,15.1K,7504582930342169877,Chị đến Chao Xian chưa ạ,2025-05-15 08:14:34,2025-06-05 11:26:04,00:32,32.4K,164,5,37,13,"chaoxian, laubotrieuchau, challenge, xuhuong, fyp",https://www.tiktok.com/@laubotuoitrieuchau/video/7504582930342169877,7504582971962313488,nhạc nền - Chao Xian - Lẩu Bò Triều Châu,1 videos,Chao Xian - Lẩu Bò Triều Châu,true
laubotuoitrieuchau,15.1K,7503823460762701077,Xin bí kíp chị oiiii,2025-05-13 07:07:26,2025-06-05 11:26:19,00:21,2.4M,17.7K,228,1032,642,"chaoxian, laubotrieuchau, challenge, xuhuong, fyp",https://www.tiktok.com/@laubotuoitrieuchau/video/7503823460762701077,7496486223586790150,nhạc nền - ✭LH2T☆,290.1K videos,✭LH2T☆,false
laubotuoitrieuchau,15.1K,7503775441879092500,Chao Xian vẫn đợi bạn,2025-05-13 04:01:05,2025-06-05 11:26:33,00:13,623.6K,4825,87,351,217,"chaoxian, laubotrieuchau, challenge, xuhuong, fyp",https://www.tiktok.com/@laubotuoitrieuchau/video/7503775441879092500,7032291188015123227,nhạc nền - EmƠiCứuAnh,19.8K videos,Lầu Mỹ Thanh,false
laubotuoitrieuchau,15.1K,7503545200254405909,Lần đầu của quán,2025-05-12 13:07:38,2025-06-05 11:26:48,00:19,4.2M,50.7K,4990,2735,1942,"chaoxian, laubotrieuchau, challenge, xuhuong, fyp",https://www.tiktok.com/@laubotuoitrieuchau/video/7503545200254405909,7483035794887363344,nhạc nền - iembumm,5887 videos,iembumm,false
laubotuoitrieuchau,15.1K,7503492633491279125,Anh trai rất dứt khoát,2025-05-12 09:43:39,2025-06-05 11:27:05,00:12,624.3K,1868,16,134,51,"chaoxian, laubotrieuchau, challenge, xuhuong, fyp",https://www.tiktok.com/@laubotuoitrieuchau/video/7503492633491279125,7503492708251568913,nhạc nền - Chao Xian - Lẩu Bò Triều Châu,1 videos,Chao Xian - Lẩu Bò Triều Châu,true
laubotuoitrieuchau,15.1K,7503464661870841106,Anh làm em cứ tưởng,2025-05-12 07:55:06,2025-06-05 11:27:19,00:19,789.8K,3816,26,192,180,"chaoxian, laubotrieuchau, challenge, xuhuong, fyp",https://www.tiktok.com/@laubotuoitrieuchau/video/7503464661870841106,7487963443551996677,nhạc nền - Nguyễn Hiếu,40.6K videos,Nguyễn Hiếu,false
laubotuoitrieuchau,15.1K,7502466780468628757,Chao Xian ngưỡng mộ anh,2025-05-09 15:22:49,2025-06-05 11:27:34,00:18,5.5M,80.8K,570,6796,2930,"chaoxian, laubotrieuchau, challenge, xuhuong, fyp",https://www.tiktok.com/@laubotuoitrieuchau/video/7502466780468628757,7434222942062020609,TRÌNH,10.2K videos,HIEUTHUHAI,false
laubotuoitrieuchau,15.1K,7502412034751991060,Nhân tài ơi hãy lộ diện đi,2025-05-09 11:50:23,2025-06-05 11:27:48,00:17,814.5K,3102,91,292,134,"chaoxian, laubotrieuchau, challenge, xuhuong, fyp",https://www.tiktok.com/@laubotuoitrieuchau/video/7502412034751991060,7092351973931911962,nhạc nền - Thỏ Đi Bar,32.3K videos,Thỏ Music 🎧,false
laubotuoitrieuchau,15.1K,7502295221137378581,Khách ơi có nặng quá không ạ,2025-05-09 04:17:05,2025-06-05 11:28:02,00:17,2M,7068,163,7492,306,"chaoxian, laubotrieuchau, challenge, xuhuong, fyp",https://www.tiktok.com/@laubotuoitrieuchau/video/7502295221137378581,7477771156796263169,nhạc nền - 𝐇𝐨à𝐧𝐠 Ú𝐭 𝐌𝐮𝐬𝐢𝐜 ✈,381.2K videos,𝐇𝐨à𝐧𝐠 Ú𝐭 𝐌𝐮𝐬𝐢𝐜 ✈,false
laubotuoitrieuchau,15.1K,7501635146072755472,Đã ai thử chưa,2025-05-07 09:35:39,2025-06-05 11:28:18,00:19,106.4K,167,30,83,15,"chaoxian, laubotrieuchau, ancungtiktok, xuhuong, nhahang, fyp",https://www.tiktok.com/@laubotuoitrieuchau/video/7501635146072755472,7501635230122412817,nhạc nền - Chao Xian - Lẩu Bò Triều Châu,1 videos,Chao Xian - Lẩu Bò Triều Châu,true
laubotuoitrieuchau,15.1K,7501534969244716295,Chỉ 1 đĩa thui mà b ơii,2025-05-07 03:06:55,2025-06-05 11:28:32,00:08,124.9K,366,28,49,27,"fun, chaoxian, laubotrieuchau, ancungtiktok, xuhuong, nhahang",https://www.tiktok.com/@laubotuoitrieuchau/video/7501534969244716295,7386897788191148801,nhạc nền - Côn díí dỏm,8046 videos,Ninh chó điên,false
laubotuoitrieuchau,15.1K,7496474317262228752,Ăn xong lại thèm,2025-04-23 11:49:00,2025-06-05 11:28:45,00:37,66.7K,189,13,62,27,"chaoxian, laubotrieuchau, ancungtiktok, xuhuong, nhahang",https://www.tiktok.com/@laubotuoitrieuchau/video/7496474317262228752,7496474481469213457,nhạc nền - Chao Xian - Lẩu Bò Triều Châu,1 videos,Chao Xian - Lẩu Bò Triều Châu,true
laubotuoitrieuchau,15.1K,7494563623323389200,Vậy bài học rút ra ở đây là,2025-04-18 08:14:32,2025-06-05 11:28:59,01:04,56.6K,255,15,59,43,"chaoxian, laubotrieuchau, ancungtiktok, xuhuong, nhahang",https://www.tiktok.com/@laubotuoitrieuchau/video/7494563623323389200,7494563916074175233,nhạc nền - Chao Xian - Lẩu Bò Triều Châu,1 videos,Chao Xian - Lẩu Bò Triều Châu,true
laubotuoitrieuchau,15.1K,7493849148609826068,Nghe xong là đi liền nhen,2025-04-16 10:02:00,2025-06-05 11:29:19,00:53,46.4K,163,20,48,44,"chaoxian, laubotrieuchau, learnontiktok, ancungtiktok, xuhuong, nhahang",https://www.tiktok.com/@laubotuoitrieuchau/video/7493849148609826068,7493849193078147856,nhạc nền - Chao Xian - Lẩu Bò Triều Châu,1 videos,Chao Xian - Lẩu Bò Triều Châu,true
laubotuoitrieuchau,15.1K,7492064446857170197,Nhìn làm gì,2025-04-11 14:36:27,2025-06-05 11:29:34,01:01,33.3K,148,18,15,12,"chaoxian, xuhuong, tiktokgiaitri, viral, laubotrieuchau, laubotrieuchau, nhahang",https://www.tiktok.com/@laubotuoitrieuchau/video/7492064446857170197,7492064640826952465,nhạc nền - Chao Xian - Lẩu Bò Triều Châu,1 videos,Chao Xian - Lẩu Bò Triều Châu,true
laubotuoitrieuchau,15.1K,7487499493861100805,Bỏ 30k mua nước chấm ??,2025-03-30 07:22:06,2025-06-05 11:29:50,00:44,30.1K,218,8,21,23,"chaoxian, laubotrieuchau, ancungtiktok, xuhuong, nhahang",https://www.tiktok.com/@laubotuoitrieuchau/video/7487499493861100805,7487499500085431095,nhạc nền - Chao Xian - Lẩu Bò Triều Châu,1 videos,Chao Xian - Lẩu Bò Triều Châu,true
