user_name,user_followers,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality
khahn_ryue,1171,7495958473989950738,em đã hối hận chưa,2025-04-22 02:27:16,2025-05-14 09:07:56,00:16,5.6M,223.4K,10.5K,195K,6326,"bienhinh, trending, xh",https://www.tiktok.com/@khahn_ryue/video/7495958473989950738,,nhạc nền - +một máy yêu kaka - +một máy bé hay lụy,,,
anndanhh123,420.5K,7499507607737240854,,2025-05-01 15:59:43,2025-05-14 09:08:07,02:22,3.2M,59.7K,1956,8822,10.5K,"vnggamescreators, lineage2m, khoeclassbanchoi, lineage2mcreators, khoeclasslineage2m",https://www.tiktok.com/@anndanhh123/video/7499507607737240854,7499507611295550230,nhạc nền - Ẩn Danh (冷男孩),47 videos,Ẩn Danh (冷男孩),false
meoomaiman,1.6M,7503102917738614023,,2025-05-11 08:31:21,2025-05-14 09:08:23,00:05,4.2M,231.3K,2074,231.5K,7683,,https://www.tiktok.com/@meoomaiman/video/7503102917738614023,,nhạc nền  - wildman258,,,
k3n.aep11,65K,7503531820806343944,mấy bé nó dễ thương.,2025-05-12 12:15:43,2025-05-14 09:08:35,00:51,4.3M,287.7K,4170,292K,22.1K,"core, vncore, meme, j4f, pov, k3naep, k3nhollyland, mieamber, shurramie, shurramie🔥, shurramieyeucacban, universe_team🐳, nkngynkang_710, kenedit🕸️, kenedit_07, edit, editing, nguyen, fypシ, fyp, xuhuong2024, viral, viraltiktok, makeyourday, tiktokgiaitri, tiktokngaymoi, xuhuongtiktok2024, xuhuongtt, tiktokxuhuong",https://www.tiktok.com/@k3n.aep11/video/7503531820806343944,7503531865874828033,nhạc nền - k3n.hσllчlαnd.,275 videos,k3n.hσllчlαnd.,false
thienshitv,1.6M,7497864984358178055,Cao Nguyên Đẹp Nhất khi Có Niềm Tự Hào Của Chúng Ta 🇻🇳,2025-04-27 05:45:30,2025-05-14 09:08:50,00:43,4.3M,183.7K,3537,10.7K,8497,"vietnam, noivongtaylon, ThiênShiTV, FreeFire",https://www.tiktok.com/@thienshitv/video/7497864984358178055,7484566875473496848,Máu Đỏ Da Vàng Wang2k8 Remix,444.8K videos,Xuân Nam ♪,false
ttinflyou,792.5K,7501282598543740167,Tích tiểu thành đại,2025-05-06 10:47:35,2025-05-14 09:09:07,00:21,9.8M,387.2K,11.7K,332.9K,16.7K,,https://www.tiktok.com/@ttinflyou/video/7501282598543740167,7501282667053271825,nhạc nền - Chú Tín,40 videos,Chú Tín,false
boboo7720,391.1K,7502400573304474898,Hai bé mèo đáng yêu xỉu...!,2025-05-09 11:05:54,2025-05-14 09:09:20,01:08,3.6M,195.1K,2107,3196,11.8K,"nhasangtaofreefire, cemdqb, garenafreefire, xhfreefire, nghilecungff, phoidohactinh",https://www.tiktok.com/@boboo7720/video/7502400573304474898,7502401024620055313,nhạc nền - 𝓒𝓮𝓶...!,6 videos,𝓒𝓮𝓶...!,false
memanhmecungcon,20.1K,7497263585899416850,Tui đu concert để kiếm con rể thôi mấy ní ơi kkkkk,2025-04-25 14:51:46,2025-05-14 09:09:35,00:09,11.5M,488.8K,3793,21.8K,26.9K,"vietnamtoiyeu🇻🇳, hôchiminhmuonnam❤🇻🇳, giaiphongmiennam, xuhuongtiktok, 50namgiaiphongmiennnam🇻🇳",https://www.tiktok.com/@memanhmecungcon/video/7497263585899416850,7497263612357020417,nhạc nền - Mẹ Mèo87,43 videos,Mẹ Mèo87,false
dvdlvgttag,1934,7497741675905830151,lần đầu tiên bị nhát,2025-04-26 21:47:00,2025-05-14 09:09:49,00:46,2.1M,18.2K,434,668,565,,https://www.tiktok.com/@dvdlvgttag/video/7497741675905830151,7497741720487054081,nhạc nền - 李 老 师,1 videos,李 老 师,false
vtvcab.khampha.onlive,931.4K,7480551601405480212,Xin lỗi con mẹ không biết đấy là nước,2025-03-11 14:00:44,2025-05-14 09:10:04,00:34,18.3M,679K,29K,107.5K,30.7K,"vtvlive, vtvcab, onlive, khampha, ndh",https://www.tiktok.com/@vtvcab.khampha.onlive/video/7480551601405480212,,Die With A Smile - Lady Gaga & Bruno Mars,,,
alohakyyeuvn,240.1K,7492635533684837640,Nơi trời nơi vực,2025-04-13 03:32:33,2025-05-14 09:10:16,00:12,1.6M,86K,246,5514,3345,"xuhuong, alohamedia, viral, alohakyyeu, dcgr, chupanhkyyeu",https://www.tiktok.com/@alohakyyeuvn/video/7492635533684837640,,nhạc nền  - Ngoc Nguyen,,,
masage.sex.dubai,54.6K,7474824862633102610,Trả lời,2025-02-24 03:38:03,2025-05-14 09:10:28,00:07,,60.3K,889,4263,4296,,https://www.tiktok.com/@masage.sex.dubai/video/7474824862633102610,7474824896871271185,nhạc nền - CEN Du Mục,24 videos,masage.sex.dubai,true
limjming,1711,7503215638161231111,一个真正想赢的人脸上是没有笑容的,2025-05-11 15:48:46,2025-05-14 09:10:43,00:27,1M,86.7K,636,2963,6758,"梦泪, 关山酒dj",https://www.tiktok.com/@limjming/video/7503215638161231111,7503215701013711633,原声 - 皇上,15 videos,皇上,false
nut56_official,131.9K,7501983338937224465,นี่แหน่ะ ลูกธนูใหม่ใกล้ฉัน,2025-05-08 08:06:49,2025-05-14 09:10:57,00:06,2.2M,71.5K,677,56.2K,2939,"ตัดผม, ร้านตัดผม, ร้านตัดผมใกล้ฉัน, ขอนแก่น, ขอนแก่นหวานเจี๊ยบ🤭, minecraft",https://www.tiktok.com/@nut56_official/video/7501983338937224465,7468296503401629697,กุหลาบ - Main,305.3K videos,ก้านตอง ทุ่งเงิน(ช่องจริง),false
harrythankkk206,9045,7496386934483324178,hết sẩy luôn :)),2025-04-23 06:09:55,2025-05-14 09:11:12,00:30,1.6M,135K,773,42.5K,7093,xuhuong,https://www.tiktok.com/@harrythankkk206/video/7496386934483324178,7460833601672727312,nhạc nền - FB Phạm Thái,799 videos,FB Phạm Thái,false
longr_2k6,177.1K,7503414289705831702,TikTok text!#freefire #longr,2025-05-12 04:39:38,2025-05-14 09:11:27,00:12,842.1K,31.2K,2889,1110,3666,,https://www.tiktok.com/@longr_2k6/video/7503414289705831702,7503414290687216406,nhạc nền - LongR VN🇻🇳,3 videos,LongR VN🇻🇳,false
,,7501339418821774610,,2025-05-06 14:28:05,2025-05-14 09:11:43,,,718,,,,,,,,,,
benjiroambikapathi,386.3K,7501339418821774610,,2025-05-06 14:28:05,2025-05-14 09:12:22,00:30,88.7M,2.6M,12.5K,20.3K,112.1K,"ligaanakindonesia, timnasindonesia, anakhebatanakkuatanakpintar, ssb, erickthohir, sepakbola",https://www.tiktok.com/@benjiroambikapathi/video/7501339418821774610,7248907488290933506,suara asli - SaberTiktokFb.com,49.7K videos,ligabolla,false
chaubui,1.9M,7479744674329038101,Cổ biết cổ xinh,2025-03-09 09:49:26,2025-05-14 09:12:40,00:07,13.3M,1.5M,12.7K,97.6K,35.6K,"limlonglastinglove, teambride",https://www.tiktok.com/@chaubui/video/7479744674329038101,7479744732353006352,original sound - Chau Bui,1035 videos,Chau Bui,false
nam.nguyn.ngc281,34.5K,7491321980671642881,,2025-04-09 14:35:18,2025-05-14 09:12:58,01:03,,58.8K,3629,45.2K,5304,,https://www.tiktok.com/@nam.nguyn.ngc281/video/7491321980671642881,7382944317333179152,nhạc nền - Phi Thien Quan,5318 videos,Phi Thien Quan,false
dangtran2005,40.8K,7497946587361004818,"Đâu là sinh vật khó đọc tên nhất brainrot, tung tung sahur tralalerotralala hay lirililarilà tattoo",2025-04-27 11:02:10,2025-05-14 09:13:15,00:17,,32.2K,1159,5969,2573,,https://www.tiktok.com/@dangtran2005/video/7497946587361004818,7497946609435642640,nhạc nền - Đặng k5,1 videos,Đặng k5,false
sisocutica21,23.8K,7500374136351378706,: Hỏng lẻ dính ??,2025-05-04 00:02:17,2025-05-14 09:13:28,00:11,1.9M,111.5K,913,6449,4931,"lehoanghiep, fyp, foryou, a80, a50, 50namgiaiphongmiennam, dieubinh, trancuong, supperteam_kyn, sisoocutica21",https://www.tiktok.com/@sisocutica21/video/7500374136351378706,,nhạc nền  - Thanh Bình,,,
nan_nan175ii,402.1K,7502586493827943687,🤍,2025-05-09 23:07:22,2025-05-14 09:13:40,00:30,4.1M,495.8K,2079,12.7K,32.4K,"time_black🖤🥀, min_jiza✨🌈🌻, foryou, fypシ, fyp",https://www.tiktok.com/@nan_nan175ii/video/7502586493827943687,7395194703022541584,nhạc nền - 阮妝,42.7K videos,阮妝,false
trihuy2222,14.5K,7489711578305006854,Trung bình đi hớt tóc.,2025-04-05 06:26:07,2025-05-14 09:13:56,01:39,4.2M,156.8K,2026,14.1K,8160,"xuhuongtiktok, xuhuong, tiktok, meme, 🤣🤣🤣, wuy, hàihướcvuinhộn🤣🤣👍❤️, xuhuong",https://www.tiktok.com/@trihuy2222/video/7489711578305006854,7489711588158262022,nhạc nền - Wuy 👑,56 videos,PERFUME Nước hoa nam nữ,false
tungduong20022,281.4K,7490409042737630519,Bất lực =)),2025-04-07 03:32:38,2025-05-14 09:14:11,00:34,7.1M,392.7K,4371,93.4K,18.2K,"lytungduong, minhhienboutique",https://www.tiktok.com/@tungduong20022/video/7490409042737630519,7313463807073536769,nhạc nền - Đà Lạt +,66.5K videos,Đà Lạt +,false
hpronando,19.1K,7497279722066414856,"""Ngày mà Ronaldo dạy cho 2 tài năng trẻ thời điểm đó biết thế nào là chơi bóng """,2025-04-25 15:54:23,2025-05-14 09:14:27,01:32,595.5K,39.2K,309,713,2114,"fybシ, fybbbbbbbbbb, viarlvideo, bongda_fc🔥, dabongedit4k, fyb, sportsontiktok, viral, football",https://www.tiktok.com/@hpronando/video/7497279722066414856,7497279853616532241,nhạc nền - HP7,44 videos,HP7,false
phanlocdz69,2M,7503162257082191122,Tôi vừa nhìn thấy cái gì vậy 🤯😆,2025-05-11 12:21:37,2025-05-14 09:14:44,00:13,708.5K,33K,1411,1413,2369,"freefire, loccachep, nghilecungff, phoidohactinh, nhasangtaofreefire, xemayugc",https://www.tiktok.com/@phanlocdz69/video/7503162257082191122,7375355776225282064,NEXT!,593.7K videos,ncts | Music Producer,false
tamduongcongchua011,2232,7481475253202341137,ban be ncl,2025-03-14 01:44:58,2025-05-14 09:15:00,00:11,2.8M,204.2K,4716,23.1K,8523,"xuhuong, xuhuongtiktok, viral",https://www.tiktok.com/@tamduongcongchua011/video/7481475253202341137,7481475436220828417,nhạc nền - gai' dep 211😓,38 videos,gai' dep 211😓,false
chenyiheng77,141.7K,7499056205692734741,,2025-04-30 10:48:03,2025-05-14 09:15:14,00:20,3M,174.9K,788,1805,9571,"zuoqihan, zuohang🧸✨, sony🎀, tffamily, tffamily_4th_generation, fyp, foryou, foryoupage",https://www.tiktok.com/@chenyiheng77/video/7499056205692734741,,nhạc nền  - 𝐇𝐨à𝐧𝐠 Ú𝐭 𝐌𝐮𝐬𝐢𝐜 ✈,,,
auaudouyin,365.9K,7471523009665240328,Lucy Shimmers And The Prince Of Peace,2025-02-15 06:05:11,2025-05-14 09:15:25,05:41,11.5M,967.6K,10.6K,64.3K,105.1K,reviewphim,https://www.tiktok.com/@auaudouyin/video/7471523009665240328,7471523175147326225,nhạc nền - Âu Âu - Review phim douyin,8 videos,Âu Âu - Review phim douyin,false
tapthe12a1,11.8K,7502676695686614290,Trả lời,2025-05-10 04:57:24,2025-05-14 09:15:39,00:39,,282.6K,7136,155.7K,92.8K,"12a1, viral, fyp",https://www.tiktok.com/@tapthe12a1/video/7502676695686614290,7502676787999017745,nhạc nền - Class 12A1,78 videos,Class 12A1,false
tam46066,797.8K,7474446337526762770,Rồi sao dám về nhà,2025-02-23 03:09:11,2025-05-14 09:16:13,00:24,19.4M,629.6K,7609,57.1K,28.4K,,https://www.tiktok.com/@tam46066/video/7474446337526762770,7474446419462605585,nhạc nền - Minh Tâm,50 videos,Minh Tâm,false
channi2911203,682.6K,7487424087279570182,Có khi bữa nào vui vui thì sơn được 1000 con luôn =)))),2025-03-30 02:29:29,2025-05-14 09:16:43,00:14,,110.7K,1736,1969,2379,fyp,https://www.tiktok.com/@channi2911203/video/7487424087279570182,,nhạc nền - xoai ngott - Bảo Khánh,,,
linhxaque95,44.4K,7500735216357526791,Mĩ làm các cụ phải tăng ca,2025-05-04 23:23:28,2025-05-14 09:16:55,00:29,1.6M,112K,2508,5736,3975,,https://www.tiktok.com/@linhxaque95/video/7500735216357526791,,バイクダンス - Crazy Frog,,,
