user_name,user_followers,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality
_____tionugroho_____,1M,7479278267841711365,"Reaksi semua orang terhadap bounty 1,5 Miliar Luffy. Munculnya kaisar lautan kelima yang menggemparkan dunia! 🔥",2025-03-08 03:39:33,2025-05-15 15:03:37,01:04,,676K,2547,9153,61.6K,"onepiece, onepieceedit, luffy, yonkou, shanks, fyp, furikenn",https://www.tiktok.com/@_____tionugroho_____/video/7479278267841711365,7.47338829666206e+18,Butterfly,3634 videos,furikenn,False
phamquynhhoaa,2.7M,7494632777782955271,Chị thích chị nói z đó =))),2025-04-18 12:42:53,2025-05-15 15:03:52,00:10,27.9M,1.1M,15.2K,37.5K,51K,,https://www.tiktok.com/@phamquynhhoaa/video/7494632777782955271,,nhạc nền - Quỳnh iu 🫶🏻T - Quỳnh anh nè ✨,,,
naam.le368,4934,7498742069595278600,Pháo thủ đội 3 Lê nam 7 thước,2025-04-29 14:29:02,2025-05-15 15:04:03,00:14,27M,208.2K,804,2983,5466,"xuhuong, phaodat, phaodathaiduong, phaodatcotruyenhaiduong34, viral",https://www.tiktok.com/@naam.le368/video/7498742069595278600,7.083885562507169e+18,nhạc nền - DJ TRIEU MUZIK ✅,25K videos,DJ TRIỆU MUZIK - TẠ TRIỆU,False
deptrainhat.tvu,685,7487480341867908358,,2025-03-30 06:07:47,2025-05-15 15:04:18,00:06,1.5M,58.4K,2284,38.9K,3072,deptrainhattvu,https://www.tiktok.com/@deptrainhat.tvu/video/7487480341867908358,7.468657957685808e+18,nhạc nền - bánh bông lan🍴,901 videos,bánh bông lan🍴,False
raven_fxd2.0,24.7K,7501974206754671890,,2025-05-08 07:31:23,2025-05-15 15:04:34,00:14,957.9K,110.2K,2602,48K,7945,,https://www.tiktok.com/@raven_fxd2.0/video/7501974206754671890,7.484663092069469e+18,suara asli - fitraazmadipratama,587 videos,fitraazmadipratama,False
xxxaennn,6850,7502270822233476370,,2025-05-09 02:42:24,2025-05-15 15:04:49,00:21,2.9M,159.8K,208,706,4530,olahragawati,https://www.tiktok.com/@xxxaennn/video/7502270822233476370,7.49219421722195e+18,original sound - Man Stfu,2897 videos,fik,False
zizi.day,52.1K,7495078422440365330,anh hối hận chưa,2025-04-19 17:32:13,2025-05-15 15:05:04,00:17,2.8M,217.3K,1246,15.9K,8630,,https://www.tiktok.com/@zizi.day/video/7495078422440365330,,nhạc nền - hoqqphuc - máy dập An Giang,,,
tuila.quokdatt,3290,7476325310695214354,có công mài sắt,2025-02-28 04:40:34,2025-05-15 15:05:15,00:13,8.8M,415.7K,2960,84K,14.3K,khutaosong,https://www.tiktok.com/@tuila.quokdatt/video/7476325310695214354,,Khu Tao Sống - Wowy & Karik,,,
ttinflyou,795.2K,7498727510381792530,Trung bình bố mẹ miền tây,2025-04-29 13:32:32,2025-05-15 15:05:27,00:14,2.7M,265.8K,9667,82.1K,13.6K,,https://www.tiktok.com/@ttinflyou/video/7498727510381792530,7.498727557970316e+18,nhạc nền - Chú Tín,2 videos,Chú Tín,False
kiyeucogi,622,7487238651215121669,Đẹp thật í =))))),2025-03-29 14:29:54,2025-05-15 15:05:41,00:06,1.5M,89.6K,399,18K,6508,"graduation, kiyeu, viral, trend, j4f, giftideas, kiyeucogi",https://www.tiktok.com/@kiyeucogi/video/7487238651215121669,7.281281599180705e+18,Đẹp lắm,13.3K videos,Nam Trinh,False
chulam.pianoman,206.4K,7497892260483271943,Màn đồng diễn MỘT VÒNG VIỆT NAM 🇻🇳 cực phẩm! Khiến cả quán cf phải sửng sốt 🤯,2025-04-27 07:31:21,2025-05-15 15:05:56,03:30,7.3M,515.2K,15.1K,31.5K,49.6K,"pianopublic, việtnam, viêj, trianviolinist, anyuviolin, chulampianoman, xuhuong, tiktokgiaitri, piano, pianocover, nhachaymoingay, longervideos, fyp",https://www.tiktok.com/@chulam.pianoman/video/7497892260483271943,7.497892418656013e+18,nhạc nền - Chú Lâm - PianoMan,35 videos,Chú Lâm - PianoMan,False
phun.anh,5.2M,7503766236304510216,Nghiệt duyên (id: douyin),2025-05-13 03:25:22,2025-05-15 15:06:11,00:28,5.2M,300.2K,1069,6448,9571,,https://www.tiktok.com/@phun.anh/video/7503766236304510216,7.501659821788237e+18,nhạc nền - 🔮Tiểu Vyy🔮,216 videos,🔮Tiểu Vyy🔮,False
bdd03227,171K,7493894426931088658,Bài hát tôi thích nhất😜,2025-04-16 12:57:42,2025-05-15 15:06:26,03:16,619.8K,33.7K,1113,840,2574,,https://www.tiktok.com/@bdd03227/video/7493894426931088658,7.493894497194216e+18,nhạc nền - WhiteToxicNek,2 videos,WhiteToxicNek,False
heiwadokarateclub,2884,7495351703575792916,Cứ sau giờ tập là ê hề tiểu phẩm 😅,2025-04-20 11:12:41,2025-05-15 15:06:42,00:11,3.1M,75.7K,612,2182,4688,"Heiwadokarateclub, karate, capcut, viral, xh, trending",https://www.tiktok.com/@heiwadokarateclub/video/7495351703575792916,7.495351798694284e+18,nhạc nền - HEIWADO KARATE CLUB 🥋,77 videos,HEIWADO KARATE CLUB 🥋,False
tramy110898,25.6K,7473798507925638408,Đây là cách học sinh t học bài khi cô cho 5 phút ôn lại bài để kiểm tra miệng😝😝,2025-02-21 09:15:17,2025-05-15 15:06:57,00:12,30.3M,4M,34.8K,1.2M,331.2K,haihuoc,https://www.tiktok.com/@tramy110898/video/7473798507925638408,7.322775911265357e+18,nhạc nền - 🎶SA NPC🎶,43.5K videos,Sa NPC Music🎶,False
htchannel,5.2M,7474532812830330113,2017 Mò lên tận lớp của Em,2025-02-23 08:44:45,2025-05-15 15:07:11,00:18,,336.9K,1077,5864,8052,,https://www.tiktok.com/@htchannel/video/7474532812830330113,,nhạc nền  - Thuỷ💋,,,
,,7501501950312074504,,2025-05-07 00:58:47,2025-05-15 15:07:23,,,473,,,,,,,,,,
lee.cuong,1.8M,7501501950312074504,Cận cảnh bốc mộ giữa ban ngày,2025-05-07 00:58:47,2025-05-15 15:08:10,01:00,5.3M,94.2K,,8506,5201,"leecuong, truyenma, bian, xuhuongtiktok",https://www.tiktok.com/@lee.cuong/video/7501501950312074504,7.501501991895109e+18,nhạc nền - Lee Cường,3 videos,Lee Cường,False
phamphapp,146.8K,7474994719374806279,Chiến thần huỷ diệt phòng gym 😅,2025-02-24 14:37:11,2025-05-15 15:08:24,00:19,,120.2K,673,10.7K,6160,"gym, fitness",https://www.tiktok.com/@phamphapp/video/7474994719374806279,,nhạc nền  - MK Producer ✔,,,
memehaihuoc166,23.6K,7500496281471667464,,2025-05-04 07:56:16,2025-05-15 15:08:36,00:14,671.2K,23.5K,377,7086,1530,"meme, funnyvideos, trending, fyp, xuhuong",https://www.tiktok.com/@memehaihuoc166/video/7500496281471667464,7.500496307551768e+18,nhạc nền - memehaihuoc,28 videos,Sách tri thức,False
mamtv.31,2.1M,7484590971968146695,+1 nhạc nịnh chồng iu 🤣,2025-03-22 11:15:33,2025-05-15 15:08:53,00:21,1.2M,114.1K,1188,1336,5297,"chuyensinhfreefire, chuyensinhfreefireugc",https://www.tiktok.com/@mamtv.31/video/7484590971968146695,7.474635909204282e+18,Nhận Pr Nonstop Giá Rẽ,39.1K videos,𝘿𝘼𝙆 𝙈𝙪𝙨𝙞𝙘 ✈️,False
chu3duy0305,1.9M,7486305822964813063,,2025-03-27 02:10:03,2025-05-15 15:09:08,00:14,,218.8K,4380,64.3K,10.7K,,https://www.tiktok.com/@chu3duy0305/video/7486305822964813063,6.804009560219618e+18,nhạc nền - Suzie Babie,16K videos,Suzie Babie,False
freefirevnofficial,9.3M,7487831373735136530,Đủ wao đủ ngầu chưa các em 😎😎,2025-03-31 04:49:58,2025-05-15 15:09:23,00:18,,94.1K,2672,1806,5273,"sk_chuyensinh_ff, tiecngufreefire, sk_vuongquoccatrev_ff, sk_revt32025_ff, sk_hoadieu_ff",https://www.tiktok.com/@freefirevnofficial/video/7487831373735136530,7.486453526994931e+18,nhạc nền - DBN_FF,59K videos,DBN_FF,False
leminhchillguy,81.9K,7474958652093369607,Cư tê,2025-02-24 12:17:14,2025-05-15 15:09:40,00:11,5.7M,253.2K,2074,19.5K,13.7K,,https://www.tiktok.com/@leminhchillguy/video/7474958652093369607,7.474958693755342e+18,nhạc nền - Lê Minh Chill Guy👽,12.2K videos,Lê Minh Chill Guy👽,False
hanhisinger,1.4M,7476843062761770258,"Huyền ơi! Em sinh vào giờ "" dí "" chị hả em 😂",2025-03-01 14:09:42,2025-05-15 15:09:57,01:33,15.2M,654.7K,2717,7198,26.2K,"hanhi, fyp",https://www.tiktok.com/@hanhisinger/video/7476843062761770258,7.476843653894278e+18,nhạc nền - Hà Nhi,41 videos,Hà Nhi,False
28conluoi,11.5K,7496787827506564369,ê ☺️,2025-04-24 08:05:35,2025-05-15 15:10:13,00:13,6.9M,432.6K,7386,77.3K,28.5K,,https://www.tiktok.com/@28conluoi/video/7496787827506564369,,nhạc nền - Duy Khang - duykhang,,,
phuc.speedup,4833,7476722488903306514,"Phim này hay nè, ai chưa xem thì xem cho bít :)))",2025-03-01 06:21:49,2025-05-15 15:10:23,02:40,226.8K,18.4K,142,535,1790,"music, speedsongs",https://www.tiktok.com/@phuc.speedup/video/7476722488903306514,6.817348350589798e+18,Short selection sound,61.7K videos,,False
ibcuathuan,484.7K,7499787975413353746,Tiệm này toàn nhân tài,2025-05-02 10:07:41,2025-05-15 15:10:38,00:24,3.9M,122K,2576,17.3K,10K,"thuanbarber, thuanbarbershop, funnyvideo, meme",https://www.tiktok.com/@ibcuathuan/video/7499787975413353746,7.274806789903699e+18,原声 - 塗り絵,34K videos,塗り絵,False
tranthanh.4,6989,7500045959385206059,,2025-05-03 02:48:48,2025-05-15 15:10:52,01:51,2.7M,130.1K,665,2969,8609,"lamvyda, xu, xuhuong, vietnamese",https://www.tiktok.com/@tranthanh.4/video/7500045959385206059,7.500046024057146e+18,nhạc nền - việt phương,2 videos,trấn thành,False
jjhahehi,1.1M,7497605597647490322,,2025-04-26 12:58:57,2025-05-15 15:11:09,00:15,5.8M,580.7K,3903,22.7K,36.2K,,https://www.tiktok.com/@jjhahehi/video/7497605597647490322,7.497113991316114e+18,nhạc nền - quỳnh châm,929 videos,_quynhtramm008,False
hoangvinhhh,11.5M,7494277291845881106,Biển trời bao la… Nắng mưa ngang đầu… 🌧️💦,2025-04-17 13:43:25,2025-05-15 15:11:24,00:14,9.9M,312.7K,5870,11.5K,15.1K,vinhmc,https://www.tiktok.com/@hoangvinhhh/video/7494277291845881106,,nhạc nền  - 𝘼𝙧𝙞𝙨 𝙈𝙪𝙨𝙞𝙘,,,
07chjllmeo,1.2M,7475545006548258078,Proud Father in Football❤️,2025-02-26 02:12:35,2025-05-15 15:11:35,01:00,8.9M,827.6K,1810,4605,66K,"football, soccer, foryou, fyp, viral",https://www.tiktok.com/@07chjllmeo/video/7475545006548258078,,Die With A Smile - Lady Gaga & Bruno Mars,,,
ngadangdilam,2764,7493018331113377031,Ghệ anh Nu,2025-04-14 04:18:00,2025-05-15 15:11:47,00:19,514.2K,16.9K,31,517,919,,https://www.tiktok.com/@ngadangdilam/video/7493018331113377031,,nhạc nền  - Ngôi sao noon🐬,,,
khuyenduong299,946.2K,7480132254354771208,Suy 😖,2025-03-10 10:53:27,2025-05-15 15:11:59,00:29,,694.8K,9070,94.1K,24.4K,"chiphien, botgymdam",https://www.tiktok.com/@khuyenduong299/video/7480132254354771208,,nhạc nền  - Trạm Ký Ức ♫,,,
teamey01_,425.8K,7481217493399293191,Nghe phát biết đú trend gì luôn🤤,2025-03-13 09:04:44,2025-05-15 15:12:12,00:18,1.6M,124.5K,2058,2205,11.2K,"xuhuong, fyp, freefire, trend, gamingontiktok",https://www.tiktok.com/@teamey01_/video/7481217493399293191,7.477884355361345e+18,suara asli - nell,47.6K videos,nell,False
tungduong20022,286.3K,7491538280886963474,Ớ kìa vợ =)),2025-04-10 04:34:39,2025-05-15 15:12:27,00:15,19.4M,639.3K,19.1K,140.4K,31.9K,"lytungduong, minhhienboutique",https://www.tiktok.com/@tungduong20022/video/7491538280886963474,7.487579798274248e+18,nhạc nền - 𝐇𝐨à𝐧𝐠 Ú𝐭 𝐌𝐮𝐬𝐢𝐜 ✈,85K videos,𝐇𝐨à𝐧𝐠 Ú𝐭 𝐌𝐮𝐬𝐢𝐜 ✈,False
kangaroo_rhycap,13.3K,7485365643982867730,Niềm tự hào của cậu ấy là trả hiếu cho mẹ💝,2025-03-24 13:21:40,2025-05-15 15:12:42,00:14,4.9M,306.4K,,7617,18.6K,"rhyder, lạilàdghouse, bông_2k12, xhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh, xhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh, xhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh, xhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh",https://www.tiktok.com/@kangaroo_rhycap/video/7485365643982867730,7.485365672764755e+18,nhạc nền - 𝐊𝐚𝐧𝐠𝐚𝐫𝐨𝐨✯,236 videos,𝐇𝐮𝐨𝐧𝐠_𝐊𝐚𝐧𝐠.☆,False
meta_anisloxg7,75.5K,7497035278889143569,Thật tuyệt vời😎 cre: animu,2025-04-25 00:05:49,2025-05-15 15:12:57,00:10,5.4M,364.2K,7607,126.2K,32.9K,"30thang4, brainrot, fyp, foryou, cheems, meme, viral, vietnam, trending, aligntmotion",https://www.tiktok.com/@meta_anisloxg7/video/7497035278889143569,7.49703537535381e+18,nhạc nền - Meta_anisLoxg7,700 videos,Meta_anisLoxg7,True
pps2004226,215.8K,7473073925618928903,🤣❤️နှုတ်ခမ်းနီမပါတာနဲ့ ရုပ်ပါတမျိုးပြောင်း🥹🥹,2025-02-19 10:23:32,2025-05-15 15:13:14,00:00,,2.5M,23K,1M,57.9K,,https://www.tiktok.com/@pps2004226/video/7473073925618928903,7.112785759198858e+18,original sound,66.8K videos,Mimi✨,False
kimchungphan20,1.9M,7473073925618928903,Hieu lam!,2025-02-19 10:23:32,2025-05-15 15:13:30,00:00,,329K,2535,82K,5728,,https://www.tiktok.com/@kimchungphan20/video/7473073925618928903,7.46340375326658e+18,,,,False
tranthingochan2092013,410,7502308226013105415,Tuấnn anhh áaa :)),2025-05-09 05:07:33,2025-05-15 15:13:45,00:19,531.3K,22.7K,1986,4349,1024,,https://www.tiktok.com/@tranthingochan2092013/video/7502308226013105415,7.493428916431588e+18,nhạc nền - tlinh🫧,966 videos,l,False
binchuot,510.6K,7477134913779682567,Nhà này chưa đủ phiền hay sao á ta,2025-03-02 09:02:14,2025-05-15 15:13:59,02:27,,92.5K,863,3834,5669,binchuot,https://www.tiktok.com/@binchuot/video/7477134913779682567,7.477134960818867e+18,nhạc nền - Bin Chuột 🐹,1 videos,Bin Chuột 🐹,False
triphuyen78,104.9K,7501884520937835784,Ra vườn ăn cơm phát hiện trái lạ,2025-05-08 01:43:21,2025-05-15 15:14:16,01:14,4.1M,53.8K,1288,2298,2596,"lauracoffee, nhatkimanh",https://www.tiktok.com/@triphuyen78/video/7501884520937835784,7.501884604463255e+18,nhạc nền - Trị Phú Yên,1 videos,Trị Phú Yên,False
thetanr,5895,7472587482375212296,Chúng ta chọn như thế 🤭,2025-02-18 02:55:53,2025-05-15 15:14:33,00:24,3.6M,97.2K,1873,9046,5052,,https://www.tiktok.com/@thetanr/video/7472587482375212296,7.436337598676684e+18,nhạc nền - phn,5195 videos,user16025087868,False
karufx,2272,7499377674402532616,húc cổng dinh độc lập nhưng nó là Minecraft #xuhuong #mineimator,2025-05-01 07:35:30,2025-05-15 15:14:48,00:22,658.7K,31.2K,1059,3643,4025,giaiphongmiennam,https://www.tiktok.com/@karufx/video/7499377674402532616,7.499377727431249e+18,nhạc nền - KaruFX,65 videos,KaruFX,True
letuanphong2009,136.3K,7479664238768786696,Người yêu mà phải không anh em có ngày buồn có nhảy mình,2025-03-09 04:37:19,2025-05-15 15:15:02,00:13,3.2M,93.3K,1668,1826,8432,xuhuong,https://www.tiktok.com/@letuanphong2009/video/7479664238768786696,7.474941636268199e+18,Vũ điệu Xương khớp DTQ,13.3K videos,Đức Tướng Quân TV,False
dinhhieu_6a4,4144,7479615855614053640,Nobita ⚽,2025-03-09 01:29:33,2025-05-15 15:15:18,00:27,1.1M,31.7K,814,2419,3547,"cr7, doraemon, nobinobita, cristianoronaldo, hieu🏐",https://www.tiktok.com/@dinhhieu_6a4/video/7479615855614053640,7.479615906239303e+18,nhạc nền - Hieu🏐,5569 videos,HIEUzzz💀,False
ducmom2002,3.9M,7499690563260648711,Về quê thích thật 😝,2025-05-02 03:49:41,2025-05-15 15:15:35,00:23,748.2K,22.1K,296,217,870,,https://www.tiktok.com/@ducmom2002/video/7499690563260648711,,nhạc nền - Huyen 🧿 - Nhím là tớ 🦔,,,
quanhonda01,168.4K,7493478204406009096,Hướng dẫn lựa chọn mũ bảo hiểm cho học sinh THPT Gia Phù,2025-04-15 10:02:33,2025-05-15 15:15:46,01:08,26.1M,986.7K,22.4K,395.8K,46.8K,"quanhonda, headthachhue, yadea, hondavietnam",https://www.tiktok.com/@quanhonda01/video/7493478204406009096,7.493478296009706e+18,nhạc nền - QuanHonda,8 videos,QuanHonda,False
hacnguyetquang.20,39.4K,7482669651462278418,tuổi xuân đẹp như ánh trăng...,2025-03-17 06:59:51,2025-05-15 15:16:01,00:16,3.5M,186K,3298,7349,23K,"gaixinhtrungquoc, gaixinhnhaydep, hacnguyetquang, xhtiktok",https://www.tiktok.com/@hacnguyetquang.20/video/7482669651462278418,7.359056791390572e+18,nhạc nền - Duyên Anh Banh Kem,13.3K videos,mều ghét calli,False
chienthanlachongofficial,27.1K,7485736376571268360,"Đi làm nhà nước, lương hệ số mà còn gặp tụi bây nữa 😒😒😒",2025-03-25 13:20:18,2025-05-15 15:16:15,00:09,4M,178K,1042,37.4K,5085,"chienthanlachong, vietnamsuperhero, season1, giỗtổhùngvương, sieunhan, trending, foryou, transformstudio, konamedia, nama",https://www.tiktok.com/@chienthanlachongofficial/video/7485736376571268360,7.302448619448962e+18,nhạc nền - sống đơn giản,668 videos,Vitamin âm nhạc,False
thaivotri207,88.7K,7473722840701783314,,2025-02-21 04:21:39,2025-05-15 15:16:32,01:18,1.2M,64.3K,659,1031,5428,"thaivotri, nhasangtaofreefire, freefire_lover, xh, capcut",https://www.tiktok.com/@thaivotri207/video/7473722840701783314,,nhạc nền  - Cừu Hướng Nội,,,
chaonews,29.6K,7498218278725225746,Quân đội Trung Quốc hát vang ‘Như có Bác Hồ trong ngày vui đại thắng’,2025-04-28 04:36:28,2025-05-15 15:16:45,01:01,3.4M,193.7K,1498,4876,9820,"chaonews, vietnam, trungquoc, lao, campuchia, dieubinh, 30thang4",https://www.tiktok.com/@chaonews/video/7498218278725225746,7.498218345888484e+18,nhạc nền - Chao News,8 videos,Chao News,False
xunnthahh,463.4K,7496149113826757895,Chắc trùng hợp thôi nhỉ🫵👁️,2025-04-22 14:47:03,2025-05-15 15:16:59,01:03,1.7M,55.1K,292,2448,1746,"fyp, trending, xuhuong, trend, viral",https://www.tiktok.com/@xunnthahh/video/7496149113826757895,7.106665672150666e+18,Anh Sẽ Đợi Air Remix,8973 videos,Over Night ⚜️,False
cartied,326.4K,7503780618921069842,,2025-05-13 04:21:11,2025-05-15 15:17:14,01:17,4.7M,283.3K,3856,9367,18.5K,"cartied, latmat8",https://www.tiktok.com/@cartied/video/7503780618921069842,7.50378065315919e+18,nhạc nền - Cartie Diễm 🦢,410 videos,Cartie Diễm 🦢,False
duongbiettuot0,131.6K,7498232213373324566,,2025-04-28 05:30:32,2025-05-15 15:17:30,01:02,,189K,3417,17.1K,12K,"thaoreview, xuhuong2022, tintuc, dieubanchuabiet, giaitritonghop, cothebanchuatungbiet, fyp",https://www.tiktok.com/@duongbiettuot0/video/7498232213373324566,7.498232240611397e+18,nhạc nền - D biết tuốt 💡,5 videos,D biết tuốt 💡,False
trand.lynh,20.4K,7480258398697557266,Anh Xin loiii 😔😔,2025-03-10 19:02:57,2025-05-15 15:17:48,01:28,559K,28.5K,640,1470,3209,,https://www.tiktok.com/@trand.lynh/video/7480258398697557266,7.480258613680868e+18,nhạc nền - 5.OOO  VNĐ 🔥,61 videos,+ 5.000 VNĐ 🗿,False
,,7497455325616885000,,2025-04-26 03:15:49,2025-05-15 15:18:02,,,441,,,,,,,,,,
reviewtot8866,56.3K,7497455325616885000,,2025-04-26 03:15:49,2025-05-15 15:18:49,00:17,,50.9K,453,7981,3182,"xuhuong, meme, funnyvideos, haihuocvuinhon",https://www.tiktok.com/@reviewtot8866/video/7497455325616885000,6.969610706656382e+18,Originalton,138.6K videos,☁︎J̌ P☁︎,False
juventus,39.7M,7490051448399465750,SAY QUÁCH DẤPPP 🫨,2025-04-06 04:24:59,2025-05-15 15:19:04,00:19,,189.7K,1101,12K,7326,"dangrangto, teuyoungboy, nguao, juventusvn",https://www.tiktok.com/@juventus/video/7490051448399465750,7.435137446112726e+18,nhạc nền - hlallmfiailht,12.3K videos,⋆𓆝⋆ 🐚,False
nhacmusic120,1.4M,7476051097614945543,Không nghe hơi phí🗿| Hãy Đeo Tai Nghe Để Có Trải Nghiệm Tốt Nhất 🎧 |,2025-02-27 10:56:29,2025-05-15 15:19:20,00:15,,288.5K,839,5001,26.3K,"jhmusic, nhachaymoingay, music, nhac, 8d, remix, bass, chill",https://www.tiktok.com/@nhacmusic120/video/7476051097614945543,7.468660136376372e+18,nhạc nền - Hồ Ngọc Ngà,2286 videos,Hồ Ngọc Ngà,False
h.vi.i.chp.nh.k.y,21K,7495572610923777298,😥😥,2025-04-21 01:29:55,2025-05-15 15:19:35,00:17,746.5K,36.4K,319,351,1267,"viral, bookchupanh, photobyme, teamthientunq, kiyeu, chupanhbien, conceptchupanh, photography, xuhuongtiktok",https://www.tiktok.com/@h.vi.i.chp.nh.k.y/video/7495572610923777298,7.447154337257688e+18,nhạc nền - _blink_198_,31.2K videos,_blink_198_,False
beatvn_viralworld,4.7M,7486189492018171157,Hình như quên cái gì đó thì phải =))),2025-03-26 18:38:37,2025-05-15 15:19:51,01:08,,234.4K,28.6K,7828,11.9K,"beatviralworld, beatnetwork, bnetwork, beatvn, beatoflife",https://www.tiktok.com/@beatvn_viralworld/video/7486189492018171157,7.486189750647983e+18,nhạc nền - Beatvn Viral World,3 videos,Beatvn Viral World,False
huyseoul_idol,9.5M,7484581643953507591,Bay ! 🥋,2025-03-22 10:39:21,2025-05-15 15:20:11,00:20,,175K,1888,1672,9631,huyseoul,https://www.tiktok.com/@huyseoul_idol/video/7484581643953507591,7.484581697996983e+18,nhạc nền - Oppa Huy IDol,80 videos,Oppa Huy IDol,False
ngoclinh.pnl,1.3M,7503615541043645704,Ok,2025-05-12 17:40:36,2025-05-15 15:20:26,00:17,615.9K,20.3K,74,313,570,,https://www.tiktok.com/@ngoclinh.pnl/video/7503615541043645704,7.501607470688931e+18,Vì ai em vội quên ăn sángxtình ta hai ngã,52.6K videos,𝙏𝙞𝙩 𝙈𝙪𝙨𝙞𝙘,False
lmcgamer_2x,1.5M,7490043514307317047,ko có trêu mà,2025-04-06 03:54:12,2025-05-15 15:20:41,00:21,1.4M,58.8K,1196,730,4915,lmcgamer,https://www.tiktok.com/@lmcgamer_2x/video/7490043514307317047,7.490043523526725e+18,nhạc nền - Lê Mạnh Cường,9 videos,Lê Mạnh Cường,False
anhtraisayhi31_,1514,7494831702120992018,🧑🏻‍🦰👩🏻‍🦰🫂,2025-04-19 01:34:49,2025-05-15 15:20:55,00:22,516.1K,31.8K,109,824,2091,"xuhuong, xuhuong, rhyder, xuhuong, flash, flash",https://www.tiktok.com/@anhtraisayhi31_/video/7494831702120992018,7.493438620477558e+18,nhạc nền - voak tokuda💤,2252 videos,voiuu Gkien😝,False
vanhlive11,80.9K,7480072574546758930,Em da xa roi anh...,2025-03-10 07:01:52,2025-05-15 15:21:13,00:09,1.2M,34.9K,408,544,2114,"xuhuong, trending, ducmom",https://www.tiktok.com/@vanhlive11/video/7480072574546758930,,nhạc nền - CậuBaHọTống😍 - DuyKhang♥️HoàngKhang,,,
weihanxiao999,188.8K,7494918245724458248,Hú hồn luôn á,2025-04-19 07:10:39,2025-05-15 15:21:24,00:08,3.2M,69.4K,646,4700,11.7K,"道教, 道教文化, 道家文化, 佛教, 风水",https://www.tiktok.com/@weihanxiao999/video/7494918245724458248,7.494918336946376e+18,原声 - 一兮Tiểu Đạo Sĩ,14 videos,一兮Tiểu Đạo Sĩ,False
lyvanquangdathat,100.9K,7486679352281681160,Tranning cho bản thân,2025-03-28 02:19:32,2025-05-15 15:21:39,00:20,2.5M,76.7K,418,1272,3075,,https://www.tiktok.com/@lyvanquangdathat/video/7486679352281681160,7.483152056842391e+18,nhạc nền - Boong_rhycap⚡🐑,3112 videos,Boong_rhycap⚡🐑,False
memehaihuoc166,23.6K,7498507944422657287,,2025-04-28 23:20:31,2025-05-15 15:21:54,00:14,,64.8K,560,22.5K,4377,"meme, funnyvideos, trending, longervideo, fyp",https://www.tiktok.com/@memehaihuoc166/video/7498507944422657287,7.498507987720343e+18,nhạc nền - memehaihuoc,22 videos,Sách tri thức,False
book.eshop,52.9K,7489060370691198214,"Giá như,..",2025-04-03 12:19:06,2025-05-15 15:22:11,01:46,3M,56.7K,1927,4555,6491,"baihoccuocsong, trietlycuocsong, sachhay, trietly, learnontiktok",https://www.tiktok.com/@book.eshop/video/7489060370691198214,7.489060380506508e+18,nhạc nền - Mỗi ngày một trang sách,42 videos,Mỗi ngày một trang sách,False
dvd220907,24.2K,7477447135638588680,spam kỉ yếu,2025-03-03 05:13:49,2025-05-15 15:22:26,00:12,3.9M,164.9K,798,7220,6774,,https://www.tiktok.com/@dvd220907/video/7477447135638588680,7.477447191305522e+18,nhạc nền - Doan Van Dong,95 videos,Đoàn Văn Đồng,False
insight.saigon,147.3K,7500940395212279083,Người miền Tây đọc tên trái cây mà tui đơ cái mặt ra lun á 🤣,2025-05-05 12:39:40,2025-05-15 15:22:40,01:25,3.9M,159.4K,8722,26.1K,11.6K,"insightsaigon, orangeagency, bietthenetwork, traicay, hoaqua, fruit, mientay, mientayquetoi, saigon, tphcm, giaitri, tonghop, haihuoc",https://www.tiktok.com/@insight.saigon/video/7500940395212279083,7.500940676713647e+18,nhạc nền - Insight Sài Gòn,1 videos,Insight Sài Gòn,False
notlazybucket,17.6K,7495980599023340808,,2025-04-22 03:53:07,2025-05-15 15:22:55,00:24,3.8M,385.7K,6679,88.7K,42K,,https://www.tiktok.com/@notlazybucket/video/7495980599023340808,7.49598064560533e+18,original sound - Lazybucket,812 videos,Lazybucket,False
kidaumaygio_205,1.5M,7495627845947985170,Mùa hè năm ấy…,2025-04-21 05:04:15,2025-05-15 15:23:09,00:27,1.1M,106.5K,1630,3048,7165,"xuhuong, freefire, nhasangtaofreefire, viral, fpy, kidaumaygio",https://www.tiktok.com/@kidaumaygio_205/video/7495627845947985170,7.495627882428124e+18,nhạc nền - KíĐầuMàyGiờツ,245 videos,KíĐầuMàyGiờツ,False
